Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
CGHTIMETRAK,CGHTIMETRAK,CGH.local,"August 3, 2020 5:20:05 PM","CGH\administrator (Since: Jul 1, 2020 8:47:35 AM)","July 1, 2020 8:46:22 AM",67.204.2.34/10.16.100.19;169.254.244.235;,Collingsworth General Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,2487-9792-6756-5884-6654-1959-86,Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:8B:09 02:00:4C:4F:4F:50 (Primary),0,0,1,0,1,0,4,0,0,0
CGH217,CGH217,CGH.local,"August 3, 2020 5:20:07 PM","CGH\clinic (Since: Mar 4, 2020 3:25:36 PM),CGH\jgranadoz (Since: Mar 9, 2020 3:04:55 PM),CGH\teenahightower (Since: Mar 16, 2020 9:24:31 AM),CGH\bpickard (Since: Mar 24, 2020 10:13:43 AM)","May 14, 2020 4:39:06 AM",67.204.2.34/10.16.100.159;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"KINGSTON SA400M8240G (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller #3",C,A0:1E:0B:0D:67:FB F4:D1:08:D8:0F:EF (Primary)F4:D1:08:D8:0F:F3 ,0,0,0,0,1,0,0,2,0,0
CANDYHMNEW,CANDYHMNEW,WORKGROUP,"August 3, 2020 5:20:06 PM","CANDYHMNEW\Jeff (Since: Jul 18, 2020 4:24:22 PM)","July 18, 2020 4:23:50 PM",173.189.174.133/192.168.254.19;,Collingsworth General Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Microsoft Security Essentials,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,MXL0020TKP,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,SoundMAX Integrated Digital HD Audio,HITACHI HUA7210SASUN1.0T 1011GHYGEE ATA Device (931GB),hp DVDROM DH20N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,18:A9:05:2B:54:41 (Primary),0,0,0,0,1,0,1,0,0,0
CGH211,CGH211,WORKGROUP,"August 3, 2020 5:20:44 PM","CGH211\XRAY (Since: Jul 4, 2020 1:17:26 AM)","July 4, 2020 1:16:12 AM",67.204.2.34/10.16.100.65;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Home  x64,1909,18363.900,N/A,Windows Defender,Dell Inc.,Dell Inc. 04P1GP   ,XPS 1820,8BJJTX1,Intel(R) Core(TM) i5-4210U CPU @ 1.70GHz ,7.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,WDC WD10SPCX-75KHST0 (931GB),Realtek USB CD-ROM USB Device,"Intel(R) Dual Band Wireless-AC 7260,Bluetooth Device (Personal Area Network),Realtek USB GbE Family Controller #2",C,28:B2:BD:97:C4:EE (Primary)28:B2:BD:97:C4:F2 9C:EB:E8:61:84:2D ,0,0,0,0,0,0,1,2,0,0
CGH223,CGH223,WORKGROUP,"August 3, 2020 5:20:06 PM","CGH223\tntadmin (Since: Apr 11, 2020 11:25:46 AM)","May 12, 2020 11:16:42 PM",67.204.2.34/172.16.100.19;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller",C,20:79:18:9C:5B:BC (Primary)20:79:18:9C:5B:C0 A0:1E:0B:0D:6A:E3 ,0,0,0,0,1,0,1,1,0,1
CGHLP112,CGHLP112,WORKGROUP,"August 3, 2020 5:20:06 PM","CGHLP112\xray (Since: Jun 23, 2020 11:13:12 AM)","June 23, 2020 11:12:36 AM",67.204.2.34/169.254.0.90;10.16.100.163;10.16.100.88;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.900,N/A,Windows Defender,HP,HP 837F ,HP ProBook 470 G5,5CD8303XX1,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix PC401 HFS256GD9TNG-62A0A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network),LAN7500 USB 2.0 to Ethernet 10/100/1000 Adapter",C,02:C4:94:AC:D0:F1 74:40:BB:B1:D9:DB (Primary)74:40:BB:B1:D9:DC 80:3F:5D:08:CD:23 ,0,0,0,0,0,0,1,2,0,0
CGHLP113,CGHLP113,WORKGROUP,"July 28, 2020 11:57:40 AM","CGHLP113\vbarton (Since: Jun 25, 2020 8:25:48 AM)","June 25, 2020 8:25:30 AM",67.204.2.34/10.16.100.159;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.836,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 8532 ,HP 250 G7 Notebook PC,CND9376H7P,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.89 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,KBG30ZMV256G TOSHIBA (238GB),,"Realtek PCIe GbE Family Controller,Realtek RTL8821CE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,04:0E:3C:54:C8:99 (Primary)80:91:33:E6:1B:2E 80:91:33:E6:1B:2F ,0,0,0,0,0,0,3,3,0,6
NURSING2,NURSING2,CGH.local,"June 15, 2020 5:09:18 AM","CGH\arlene (Since: Jun 9, 2020 9:05:20 AM),CGH\brandythomas (Since: Jun 9, 2020 2:06:31 PM)","June 9, 2020 9:16:30 AM",67.204.2.34/10.16.100.76;,Collingsworth General Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0MT50X ,Inspiron M5040,9LR7JW1,AMD E-350 Processor ,7.61 GB,AMD Radeon HD 6310 Graphics      ,AMD High Definition Audio Device,ST500LT0 12-9WS142 SATA Disk Device (465GB),TSSTcorp DVD+-RW SN-208BB SATA CdRom Device,"Realtek PCIe FE Family Controller,DW1503 Wireless-N WLAN Half-Mini Card",C,18:03:73:54:C0:FC (Primary)84:4B:F5:58:4A:DE ,0,0,0,0,1,0,1,1,0,3
CGHLP103,CGHLP103,CGH.local,"July 28, 2020 1:22:07 PM","CGH\felicahernandez (Since: Apr 15, 2020 1:56:09 PM)","April 15, 2020 1:53:11 PM",67.204.2.34/10.16.100.57;,Collingsworth General Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0RXDMJ ,Inspiron M5040,4HJ5JW1,AMD E-450 APU with Radeon(tm) HD Graphics ,7.61 GB,AMD Radeon HD 6320 Graphics ,AMD High Definition Audio Device,WDC WD32 00BPVT-75JJ5T0 SATA Disk Device (298GB),TSSTcorp DVD+-RW SN-208BB SATA CdRom Device,"Realtek PCIe FE Family Controller,DW1503 Wireless-N WLAN Half-Mini Card",C,78:45:C4:BA:5A:8F (Primary)E0:06:E6:6A:23:22 ,0,0,0,0,1,0,1,2,0,0
CGHLP101,CGHLP101,CGH.local,"July 28, 2020 11:18:21 AM","CGH\kellikillian (Since: Jun 29, 2020 12:03:16 PM)","June 29, 2020 12:01:31 PM",67.204.2.34/10.16.100.55;,Collingsworth General Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0RXDMJ ,Inspiron M5040,8BZ4JW1,AMD E-450 APU with Radeon(tm) HD Graphics ,7.61 GB,AMD Radeon HD 6320 Graphics ,AMD High Definition Audio Device,WDC WD32 00BPVT-75JJ5T0 SATA Disk Device (298GB),TSSTcorp DVD+-RW SN-208BB SATA CdRom Device,"Realtek PCIe FE Family Controller,DW1503 Wireless-N WLAN Half-Mini Card,Microsoft Virtual WiFi Miniport Adapter",C,78:45:C4:AE:C8:65 (Primary)84:4B:F5:58:56:A0 ,0,0,0,0,1,0,1,7,0,2
CGHLP102,CGHLP102,CGH.local,"June 19, 2020 3:19:08 PM",CGH\administrator (Since: 11/25/2019 8:56:07 PM),"June 19, 2020 12:36:45 PM",108.226.169.157/10.1.2.123;,Collingsworth General Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0RXDMJ ,Inspiron M5040,BMW4JW1,AMD E-450 APU with Radeon(tm) HD Graphics ,7.61 GB,AMD Radeon HD 6320 Graphics ,AMD High Definition Audio Device,WDC WD32 00BPVT-75JJ5T0 SATA Disk Device (298GB),TSSTcorp DVD+-RW SN-208BB SATA CdRom Device,"Realtek PCIe FE Family Controller,DW1503 Wireless-N WLAN Half-Mini Card,Microsoft Virtual WiFi Miniport Adapter",C,78:45:C4:B4:9C:86 (Primary)E0:06:E6:65:69:30 ,0,0,0,0,1,0,4,2,0,1
CGHBKUPSRVR,CGHBKUPSRVR,WORKGROUP,"August 3, 2020 5:20:04 PM","CGHBKUPSRVR\tntadmin (Since: Jan 29, 2020 3:50:51 PM)","January 29, 2020 4:48:53 PM",67.204.2.34/169.254.25.49;10.16.100.18;,Collingsworth General Hospital,Server,Microsoft® Windows Server® 2008 Standard SP2 x64,6.0,6002,N/A,,Dell Inc.,Dell Inc. 0NX642 ,PowerEdge 2900,75QMVK1,Intel(R) Xeon(R) CPU E5420 @ 2.50GHz ,3.99 GB,ATI ES1000               ,N/A,DELL PERC 6/i SCSI Disk Device (464GB),PLDS DVD-ROM DH-16D5S ATA Device,"Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client),Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client) #2 - Virtual Network,Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client) - Virtual Network",C,00:24:E8:7C:81:18 (Primary)00:24:E8:7C:81:1A ,0,0,0,0,1,0,2,0,0,0
CGHLP111,CGHLP111,CGH.local,"July 20, 2020 10:36:36 AM","CGHLP111\Cassie Colson (Since: Jul 17, 2020 1:09:29 PM)","July 15, 2020 6:15:47 PM",173.189.158.157/192.168.254.69;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0CMYFT ,Latitude 5580,100N0G2,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz ,7.87 GB,Intel(R) HD Graphics 620,Intel(R) Display Audio,TOSHIBA MQ01ACF050 (465GB),,"Intel(R) Ethernet Connection (4) I219-LM,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,00:28:F8:BD:12:FD 00:28:F8:BD:13:01 D4:81:D7:BE:F0:B1 (Primary),0,0,0,0,1,0,0,1,0,0
CGH216,CGH216,CGH.local,"August 3, 2020 5:20:05 PM","CGH\sarahjett (Since: Jul 2, 2020 8:00:10 AM)","July 2, 2020 7:59:36 AM",67.204.2.34/10.16.100.71;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"KINGSTON SA400M8240G (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller #3",C,20:79:18:A4:B7:BC (Primary)20:79:18:A4:B7:C0 A0:1E:0B:0D:6B:B4 ,0,0,0,0,1,0,0,3,0,0
CGH218,CGH218,CGH.local,"August 3, 2020 5:16:51 PM","CGH\atownsend (Since: Jun 26, 2020 8:14:36 AM)","July 2, 2020 7:53:49 AM",67.204.2.34/10.16.100.51;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"KINGSTON SA400M8240G (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller #3,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:0E:68 (Primary)20:79:18:B6:0E:6C A0:1E:0B:0D:68:9C ,0,0,0,0,1,0,0,2,0,0
CGH233,CGH233,CGH.local,"August 3, 2020 4:58:43 PM","CGH\brendamartinez (Since: Jun 25, 2020 10:45:59 AM)","July 2, 2020 2:46:00 PM",67.204.2.34/10.16.100.197;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:0E:22 (Primary)20:79:18:B6:0E:26 A0:1E:0B:0D:68:96 ,0,0,0,0,1,0,0,1,0,0
CGH234,CGH234,CGH.local,"August 3, 2020 12:01:21 PM","CGH\maryjohnson (Since: Jul 2, 2020 8:06:11 AM)","July 2, 2020 8:05:04 AM",67.204.2.34/10.16.100.112;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6F:16 F4:D1:08:D5:33:AB (Primary)F4:D1:08:D5:33:AF ,0,0,0,0,1,1,0,3,0,0
CGH236,CGH236,CGH.local,"August 3, 2020 5:20:07 PM","CGH\carriemartinez (Since: Jul 1, 2020 8:10:27 AM)","July 2, 2020 5:01:57 PM",67.204.2.34/10.16.100.68;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:AE:C6:A3 (Primary)20:79:18:AE:C6:A7 A0:1E:0B:0D:6B:F8 ,0,0,0,0,1,0,0,2,0,0
CGH238,CGH238,CGH.local,"August 3, 2020 12:01:20 PM","CGH\Rudygarza (Since: Jun 29, 2020 8:03:18 AM)","July 6, 2020 8:03:37 AM",67.204.2.34/10.16.100.194;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:D6:68 (Primary)20:79:18:B6:D6:6C A0:1E:0B:0D:6B:BA ,0,0,0,0,1,0,0,2,0,1
CGH280,CGH280,CGH.local,"August 3, 2020 5:20:03 PM","CGH\irmamartinez (Since: Jul 4, 2020 8:51:15 PM)","July 4, 2020 8:50:19 PM",67.204.2.34/10.16.100.142;,Collingsworth General Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:F7:9C (Primary)20:79:18:B6:F7:A0 A0:1E:0B:0D:66:82 ,0,0,0,0,1,0,0,2,0,0
