Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
KIMBLELPT115,KIMBLELPT115,kimble.local,"August 3, 2020 5:20:07 PM","KIMBLE\jcondarco (Since: Jul 31, 2020 7:47:38 PM),KIMBLE\lburleson (Since: Aug 2, 2020 7:49:14 AM)","July 31, 2020 7:36:00 PM",72.12.127.66/10.141.48.75;,Kimble Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,HP,HP 837F ,HP ProBook 470 G5,5CD9075GMY,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.89 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),,"Realtek PCIe GbE Family Controller,Realtek RTL8822BE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,0C:96:E6:B5:A5:C5 0C:96:E6:B5:A5:C6 B0:0C:D1:60:57:D6 (Primary),0,0,0,0,1,0,0,1,0,1
KIMBLE157,KIMBLE157,kimble.local,"August 3, 2020 5:20:03 PM","KIMBLE\tkelly (Since: Jul 23, 2020 5:46:20 AM)","July 9, 2020 4:51:14 PM",72.12.127.66/10.141.48.72;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,2UA9350J7R,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,WDC WD5003ABYX-01WERA1 ATA Device (465GB),TSSTcorp DVD-ROM TS-H353B ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:25:B3:CB:26:19 (Primary),0,0,0,0,1,0,0,1,0,1
KIMBLEDC1,KIMBLEDC1,kimble.local,"August 3, 2020 5:20:04 PM","KIMBLE\admin2 (Since: Jul 16, 2020 5:43:06 PM),KIMBLE\srwooster (Since: Aug 2, 2020 10:20:04 PM)","July 15, 2020 1:16:28 AM",72.12.127.66/10.141.48.12;169.254.209.108;,Kimble Hospital,Domain Controller,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,3291-5028-4737-1601-8035-8278-19,Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:A6:08 02:00:4C:4F:4F:50 (Primary),0,0,0,0,1,0,0,0,0,0
KIMBLEEMDSSQL,KIMBLEEMDSSQL,kimble.local,"August 3, 2020 5:20:06 PM","KIMBLE\admin2 (Since: Aug 3, 2020 1:29:44 AM)","August 3, 2020 1:29:27 AM",72.12.127.66/10.141.48.173;169.254.208.70;,Kimble Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,6157-1327-2517-4857-3210-4677-30,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,24 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (199GB),Microsoft Virtual DVD-ROM,Microsoft Hyper-V Network Adapter,C,00:15:5D:30:78:06 02:00:4C:4F:4F:50 (Primary),0,0,1,0,1,0,0,0,0,0
KIMBLE209,KIMBLE209,kimble.local,"August 3, 2020 5:20:05 PM","KIMBLE\kbingham (Since: Aug 3, 2020 7:20:46 AM)","July 31, 2020 5:46:00 PM",72.12.127.66/10.141.48.150;,Kimble Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"Samsung BJTD4R (29GB),KINGSTON SA400M8240G (223GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller #3,Bluetooth Device (Personal Area Network)",C,20:79:18:AE:C4:BE (Primary)20:79:18:AE:C4:C2 A0:1E:0B:0D:6A:C1 ,0,0,0,0,1,0,0,2,0,0
KIMBLE212,KIMBLE212,kimble.local,"August 3, 2020 12:01:20 PM","KIMBLE\cperez (Since: Aug 3, 2020 9:24:23 AM)","August 3, 2020 9:23:21 AM",72.12.127.66/10.141.48.79;,Kimble Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"KINGSTON SA400M8240G (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller #3",C,20:79:18:46:C0:DF (Primary)A0:1E:0B:0D:3D:7D ,0,0,0,0,1,0,0,3,0,0
KIMBLE154,KIMBLE154,kimble.local,"August 3, 2020 5:20:04 PM","KIMBLE\dbudall (Since: Jul 31, 2020 9:49:45 AM)","August 3, 2020 4:31:00 AM",72.12.127.66/10.141.48.168;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,2UA0090W93,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,WDC WD5002ABYS-02B1B0 ATA Device (465GB),hp DVD D  DH16D5S ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,F4:CE:46:31:A4:25 (Primary),0,0,0,0,1,0,0,1,0,1
KIMBLE207,KIMBLE207,kimble.local,"August 3, 2020 5:20:06 PM","KIMBLE\bmcanaugh (Since: Jul 31, 2020 8:15:51 AM)","August 3, 2020 4:33:04 AM",72.12.127.66/10.141.48.113;,Kimble Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2010 SP2, Build  14.0.7015.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"Samsung BJTD4R (29GB),KINGSTON SA400M8240G (223GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller #3,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:B1:1A (Primary)20:79:18:B6:B1:1E A0:1E:0B:0D:68:12 ,0,0,0,0,1,0,0,3,0,0
KIMBLE153,KIMBLE153,kimble.local,"August 3, 2020 5:20:06 PM","KIMBLE\jjackson (Since: Jul 31, 2020 8:13:31 AM)","August 3, 2020 4:31:00 AM",72.12.127.66/10.141.48.116;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,MXL9321Y5K,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,WDC WD5002ABYS-02B1B0 ATA Device (465GB),hp DVDROM DH20N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:25:B3:0D:9D:01 (Primary),0,0,0,0,1,0,0,1,0,1
KIMBLEDC3,KIMBLEDC3,kimble.local,"August 2, 2020 10:43:36 PM","KIMBLE\admin2 (Since: Apr 27, 2020 10:03:01 AM)","August 2, 2020 10:28:19 PM",72.12.127.66/10.141.48.13;169.254.78.237;,Kimble Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,6009-9391-3376-2951-2106-0170-70,Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:A6:0A 02:00:4C:4F:4F:50 (Primary),0,0,0,0,1,0,0,0,0,0
KIMBLE158,KIMBLE158,kimble.local,"July 31, 2020 6:43:45 PM","KIMBLE\dgallegos (Since: Jul 31, 2020 6:29:47 PM)","July 31, 2020 6:27:25 PM",72.12.127.66/10.141.48.109;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,2UA9350HS0,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,WDC WD5002ABYS-02B1B0 ATA Device (465GB),TSSTcorp DVD-ROM TS-H353B ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:25:B3:29:62:86 (Primary),0,0,0,0,1,0,1,2,0,1
KIMBLE155,KIMBLE155,kimble.local,"August 3, 2020 5:31:33 PM","KIMBLE\hleistikow (Since: Aug 3, 2020 7:29:54 AM)","August 3, 2020 5:28:44 PM",72.12.127.66/10.141.48.40;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,2UA9360Q3K,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,WDC WD5003ABYX-01WERA1 ATA Device (465GB),TSSTcorp DVD-ROM TS-H353B ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:25:B3:0D:FA:23 (Primary),0,0,0,0,1,0,0,1,0,2
KIMBLEDC2,KIMBLEDC2,kimble.local,"August 3, 2020 5:20:05 PM","KIMBLE\admin2 (Since: Jul 16, 2020 5:19:18 PM)","July 15, 2020 1:20:38 AM",72.12.127.66/10.141.48.28;169.254.167.186;,Kimble Hospital,Domain Controller,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,4282-4267-2778-8257-9047-7109-28,Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:A6:0C 02:00:4C:4F:4F:50 (Primary),0,0,0,0,1,0,0,0,0,0
KIMBLE175,KIMBLE175,kimble.local,"July 31, 2020 9:59:00 AM","KIMBLE\knacua (Since: May 17, 2020 1:10:53 PM),KIMBLE\msoward (Since: May 19, 2020 5:41:51 PM),KIMBLE\bblack (Since: May 22, 2020 5:36:52 PM)","May 15, 2020 8:26:52 PM",72.12.127.66/10.141.48.231;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,2UA9360RMR,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,SoundMAX Integrated Digital HD Audio,WDC WD5002ABYS-02B1B0 ATA Device (465GB),hp DVDROM DH20N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:25:B3:0D:FA:42 (Primary),0,0,1,1,1,0,0,1,0,1
KIMBLE180,KIMBLE180,kimble.local,"June 5, 2020 8:34:03 AM","KIMBLE\awood (Since: Jun 3, 2020 8:45:55 AM)","June 4, 2020 4:18:43 PM",72.12.127.66/10.141.48.77;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,MXL932119C,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,LogMeIn Mirror Driver,SoundMAX Integrated Digital HD Audio,WDC WD5002ABYS-02B1B0 ATA Device (465GB),TSSTcorp DVD-ROM TS-H353B ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:25:B3:0D:31:D9 (Primary),0,0,0,0,1,0,1,4,0,4
LAB_SERVER2,LAB_SERVER2,kimble.local,"August 3, 2020 5:20:05 PM","KIMBLE\admin2 (Since: Jul 27, 2020 2:08:53 AM)","August 2, 2020 11:08:25 PM",72.12.127.66/169.254.178.172;10.141.48.38;,Kimble Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,6327-7316-3294-0912-8305-5456-73,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,12 GB,Microsoft Hyper-V Video,N/A,"Virtual HD ATA Device (136GB),Msft Virtual Disk SCSI Disk Device (139GB)",Msft Virtual CD/ROM ATA Device,Microsoft Hyper-V Network Adapter #2,C,00:15:5D:30:78:02 02:00:4C:4F:4F:50 ,0,0,0,0,1,0,0,1,0,0
KIMBLE196,KIMBLE196,kimble.local,"August 3, 2020 5:20:04 PM","KIMBLE\clinicrm (Since: Jul 29, 2020 9:46:40 AM)","August 3, 2020 4:31:06 AM",72.12.127.66/10.141.48.70;,Kimble Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0MGK50 ,OptiPlex 3040,D75X282,Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz ,7.88 GB,Intel(R) HD Graphics 530,Intel(R) Display Audio,TOSHIB  MQ01ACF050 SCSI Disk Device (465GB),,"Realtek PCIe GBE Family Controller,Intel(R) Dual Band Wireless-AC 8260,Microsoft Virtual WiFi Miniport Adapter,Microsoft Virtual WiFi Miniport Adapter #2,Bluetooth Device (Personal Area Network)",C,64:00:6A:82:43:D4 (Primary)A4:34:D9:74:58:8D A4:34:D9:74:58:91 A6:34:D9:74:58:8D A6:34:D9:74:58:8E ,0,0,0,0,1,0,1,1,0,0
KIMBLETIMETRAK,KIMBLETIMETRAK,kimble.local,"August 3, 2020 5:20:07 PM","KIMBLE\admin2 (Since: Aug 3, 2020 9:48:33 AM)","August 3, 2020 9:45:59 AM",72.12.127.66/10.141.48.143;169.254.160.237;,Kimble Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,1390-9866-9867-8132-5522-7845-04,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:30:78:04 02:00:4C:4F:4F:50 (Primary),0,0,1,0,1,0,0,0,0,0
KIMBLE205,KIMBLE205,kimble.local,"August 3, 2020 5:15:02 PM","KIMBLE\mhines (Since: Jul 31, 2020 8:31:15 AM)","August 2, 2020 6:08:22 PM",72.12.127.66,Kimble Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"KINGSTON SA400M8240G (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller #3,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6D:9D F4:D1:08:D5:35:C7 (Primary)F4:D1:08:D5:35:CB ,0,0,0,0,1,0,0,3,0,0
