Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
CPPFMLPTP130,CPPFMLPTP130,cppfm.local,"February 5, 2021 10:14:04 AM","CPPFM\mcontreras (Since: Feb 5, 2021 7:28:11 AM)","January 28, 2021 7:45:19 AM",97.79.255.2/192.168.204.102;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0NH5TF ,Inspiron 5481,FDZ8KT2,Intel(R) Core(TM) i3-8145U CPU @ 2.10GHz ,3.78 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,BC501 NVMe SK hynix 128GB (119GB),,Qualcomm QCA9377 802.11ac Wireless Adapter,C,C0:B5:D7:21:C4:D1 (Primary),0,0,0,0,1,0,0,1,0,1
CPPFM-LPTP112,CPPFM-LPTP112,cppfm.local,"March 6, 2020 4:43:11 PM","CPPFM\sgivner (Since: Feb 24, 2020 8:06:25 AM)","February 24, 2020 8:05:54 AM",24.242.136.78/192.168.0.106;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.657,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 05HM5Y ,XPS 13 9360,3KXQMH2,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.73 GB,Intel(R) HD Graphics 620,Realtek Audio,NVMe KXG50ZNV256G NVM (238GB),,"Killer Wireless-n/a/ac 1535 Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,9C:B6:D0:ED:0F:DD (Primary)9C:B6:D0:ED:0F:DE ,0,0,0,0,1,0,0,0,0,0
CPPFM-LPTP113,CPPFM-LPTP113,cppfm.local,"February 5, 2021 10:14:01 AM","CPPFM\lkeegan (Since: Feb 1, 2021 8:00:09 AM)","February 1, 2021 7:59:37 AM",97.79.255.2/192.168.204.187;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2009,19042.746,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 05HM5Y ,XPS 13 9360,6DXQMH2,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.73 GB,Intel(R) HD Graphics 620,Realtek Audio,NVMe KXG50ZNV256G NVM (238GB),,"Killer Wireless-n/a/ac 1535 Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,9C:B6:D0:ED:12:01 (Primary)9C:B6:D0:ED:12:02 ,0,0,0,0,1,0,0,0,0,0
CPPFM-LPTP114,CPPFM-LPTP114,cppfm.local,"February 5, 2021 12:36:43 PM","CPPFM\bmathew (Since: Feb 5, 2021 8:02:24 AM)","February 5, 2021 12:34:06 PM",24.242.136.78/192.168.0.152;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 05HM5Y ,XPS 13 9360,49XQMH2,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.73 GB,Intel(R) HD Graphics 620,Realtek Audio,NVMe KXG50ZNV256G NVM (238GB),,"Killer Wireless-n/a/ac 1535 Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,9C:B6:D0:ED:11:B1 (Primary)9C:B6:D0:ED:11:B2 ,0,0,0,0,1,0,0,1,0,11
CPPFMLPTP126,CPPFMLPTP126,cppfm.local,"February 5, 2021 10:14:05 AM","CPPFM\crippee (Since: Feb 4, 2021 7:37:22 AM)","January 13, 2021 12:05:07 PM",24.242.136.78/192.168.0.145;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.1316,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0GD4WR ,Inspiron 3480,59PLTW2,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.88 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,ST1000LM035-1RK172 (931GB),,"Qualcomm QCA9377 802.11ac Wireless Adapter,Bluetooth Device (Personal Area Network),Realtek PCIe FE Family Controller",C,10:5B:AD:8E:6E:1B (Primary)10:5B:AD:8E:6E:1C D8:D0:90:19:AE:C9 ,0,0,0,0,1,0,0,1,0,1
CPPFMLPTP128,CPPFMLPTP128,cppfm.local,"February 5, 2021 2:53:15 PM","CPPFM\ashah (Since: Feb 2, 2021 8:00:52 AM)","January 29, 2021 7:57:35 AM",97.79.255.2,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.1316,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0NH5TF ,Inspiron 5481,CVCGKT2,Intel(R) Core(TM) i3-8145U CPU @ 2.10GHz ,7.78 GB,Intel(R) UHD Graphics 620,Intel(R) Display Audio,BC501 NVMe SK hynix 256GB (238GB),,"Bluetooth Device (Personal Area Network),Qualcomm QCA9377 802.11ac Wireless Adapter",C,C0:B5:D7:21:18:15 C0:B5:D7:21:18:16 (Primary),0,0,0,0,1,0,0,0,0,0
CC-CHARLIE,CC-CHARLIE,cppfm.local,"February 5, 2021 10:14:01 AM","CPPFM\jramirez (Since: Feb 5, 2021 7:35:59 AM)","February 4, 2021 10:13:12 AM",97.79.255.2/192.168.204.155;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Sentinel Agent,Dell Inc.,Dell Inc. 0VHWTR ,OptiPlex 3020,8862Q02,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz ,3.95 GB,ATI Radeon HD 3400 Series ,Realtek High Definition Audio,TOSHIBA DT01ACA050 ATA Device (465GB),PLDS DVD+-RW DH-16AES ATA Device,Realtek PCIe GBE Family Controller,C,F8:BC:12:66:96:84 (Primary),0,0,0,0,0,0,0,1,0,1
CPPFM-BILLING,CPPFM-BILLING,cppfm.local,"February 5, 2021 10:14:02 AM","CPPFM\cadams (Since: Feb 4, 2021 5:03:41 PM)","February 5, 2021 7:28:12 AM",24.242.136.78/192.168.0.104;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional Edition 2003, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 0M5DCD ,OptiPlex 390,7TYHPS1,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz ,3.97 GB,NVIDIA GeForce GT 720,High Definition Audio Device,ST500DM002-1BD142 ATA Device (465GB),"MagicISO Virtual DVD-ROM0000,TSSTcorp DVD+-RW SH-216BB ATA Device",Realtek PCIe GBE Family Controller,C,D4:BE:D9:D6:63:AE (Primary),0,0,0,0,1,0,0,3,0,2
CPPFMTAB4,CPPFMTAB4,WORKGROUP,"February 5, 2021 10:14:05 AM","CPPFMTAB4\Nurses (Since: Feb 5, 2021 8:23:47 AM)","February 5, 2021 8:20:09 AM",24.242.136.78/192.168.0.194;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 8.1  x64,6.3,9600,N/A,Sentinel Agent,LENOVO,LENOVO Mini ,80LX,P20063EE,Intel(R) Celeron(R) CPU N2840 @ 2.16GHz ,3.89 GB,Intel(R) HD Graphics,Intel(R) Display Audio,ST500LT012-1DG142 (465GB),,"Realtek PCIe GBE Family Controller,Intel(R) Dual Band Wireless-AC 3160",C,00:FF:83:EC:AD:D3 1C:83:41:05:22:03 (Primary)E4:F8:9C:2C:D4:9F ,0,0,0,0,0,0,0,2,0,3
CPPFMPC117,CPPFMPC117,cppfm.local,"February 3, 2021 10:13:06 AM","CPPFM\King (Since: Feb 1, 2021 7:28:52 AM)","February 1, 2021 7:26:44 AM",24.242.136.78/192.168.0.177;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,"Microsoft Office Home & Business 2019, Build  16.0.13530.20440",Sentinel Agent,Dell Inc.,Dell Inc. 0HMX8D ,OptiPlex 3070,71ZHPY2,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz ,15.82 GB,Intel(R) UHD Graphics 630,USB Audio Device,KBG40ZNS128G NVMe TOSHIBA 128GB (119GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GbE Family Controller,C,E4:54:E8:9F:31:45 (Primary),0,0,0,0,1,0,0,1,0,2
CPPFMPC115,CPPFMPC115,cppfm.local,"February 5, 2021 10:14:05 AM","CPPFM\dgreschel (Since: Feb 1, 2021 7:56:54 AM)","January 26, 2021 5:01:33 PM",97.79.255.2/192.168.204.111;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 08NPPY ,OptiPlex 3050,CDBPCS2,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,ST500LM034-2GH17A (465GB),PLDS DVD+-RW DU-8A5LH,Realtek PCIe GBE Family Controller,C,54:BF:64:98:1E:18 (Primary),0,0,0,0,1,0,0,2,0,4
CPPFM-LPTP107,CPPFM-LPTP107,cppfm.local,"February 5, 2021 10:14:02 AM","CPPFM\jjordan (Since: Feb 5, 2021 8:08:20 AM)","January 25, 2021 8:04:32 AM",97.79.255.2/192.168.204.123;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 05HM5Y ,XPS 13 9360,42VQMH2,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.73 GB,Intel(R) HD Graphics 620,Realtek Audio,NVMe KXG50ZNV256G NVM (238GB),,"Killer Wireless-n/a/ac 1535 Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,9C:B6:D0:ED:0F:EB (Primary)9C:B6:D0:ED:0F:EC ,0,0,0,0,1,0,0,2,0,12
CPPFM-LPTP120,CPPFM-LPTP120,cppfm.local,"February 5, 2021 10:14:01 AM","CPPFM\eshort (Since: Feb 5, 2021 7:57:45 AM)","February 4, 2021 7:23:11 AM",97.79.255.2/192.168.204.107;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Windows Defender,Dell Inc.,Dell Inc. 06MFX3 ,Latitude E7440,7G8RL32,Intel(R) Core(TM) i5-4310U CPU @ 2.00GHz ,7.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,SAMSUNG MZMPD256HAGM-000H1 (238GB),,"Intel(R) Ethernet Connection I218-LM,Intel(R) Dual Band Wireless-AC 7260,Bluetooth Device (Personal Area Network)",C,34:E6:D7:44:89:2C (Primary)D8:FC:93:64:04:42 D8:FC:93:64:04:46 ,0,0,0,0,1,0,1,1,0,2
CPPFM-LPTP116,CPPFM-LPTP116,cppfm.local,"February 5, 2021 10:14:03 AM","CPPFM\kgonzalez (Since: Feb 5, 2021 7:32:31 AM)","February 2, 2021 12:46:58 PM",24.242.136.78/192.168.0.150;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc.        ,Latitude 5480,H2RX3M2,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz ,15.88 GB,Intel(R) HD Graphics 520,Intel(R) Display Audio,INTEL SSDSCKKF256G8 SATA 256GB (238GB),,"Intel(R) Ethernet Connection (4) I219-LM,Bluetooth Device (Personal Area Network),Intel(R) Dual Band Wireless-AC 8265 #2",C,44:03:2C:DC:49:E2 44:03:2C:DC:49:E6 A4:4C:C8:81:69:18 (Primary),0,0,0,0,1,0,0,1,0,7
CPPFM-LPTP117,CPPFM-LPTP117,cppfm.local,"February 4, 2021 3:33:31 PM","CPPFM\aflorence (Since: Feb 2, 2021 8:06:53 AM)","January 13, 2021 1:10:14 PM",97.79.255.2/192.168.204.177;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 05HM5Y ,XPS 13 9360,9P8FPN2,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.73 GB,Intel(R) HD Graphics 620,Realtek Audio,KXG50ZNV256G NVMe TOSHIBA 256GB (238GB),,"Linksys WUSB6100M,Killer Wireless-n/a/ac 1535 Wireless Network Adapter,Bluetooth Device (Personal Area Network)",C,24:F5:A2:EA:16:04 9C:B6:D0:FC:93:73 9C:B6:D0:FC:93:74 ,0,0,0,0,1,0,0,1,0,8
CPPFMPC109,CPPFMPC109,cppfm.local,"February 5, 2021 10:14:02 AM","CPPFM\casey.davis (Since: Feb 2, 2021 7:17:46 AM)","February 4, 2021 5:02:22 PM",24.242.136.78/192.168.0.203;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 08NPPY ,OptiPlex 3050,HTC7JG2,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,ST500DM009-2F110A (465GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GBE Family Controller,C,00:FF:5E:F1:DA:F7 (Primary)D8:9E:F3:03:97:1B ,0,0,0,0,1,0,0,2,0,2
CPPFMTAB1,CPPFMTAB1,WORKGROUP,"February 5, 2021 10:14:03 AM","CPPFMTAB1\Dr. Lebas (Since: Feb 1, 2021 8:56:54 AM)","February 1, 2021 8:03:37 AM",97.79.255.2/192.168.204.153;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 8.1  x64,6.3,9600,N/A,Sentinel Agent,LENOVO,LENOVO Mini ,80LX,P20035L7,Intel(R) Celeron(R) CPU N2840 @ 2.16GHz ,3.89 GB,Intel(R) HD Graphics,Intel(R) Display Audio,WDC WD5000LPCX-24C6HT0 (465GB),,"Realtek PCIe GBE Family Controller,Intel(R) Dual Band Wireless-AC 3160",C,1C:83:41:02:14:F9 (Primary)34:E6:AD:5D:A1:42 ,0,0,0,0,0,0,2,6,0,3
CPPFMPC112,CPPFMPC112,cppfm.local,"February 5, 2021 10:14:01 AM","CPPFM\King (Since: Feb 3, 2021 8:33:43 AM)","February 3, 2021 8:31:11 AM",97.79.255.2/192.168.204.101;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Windows Defender,Dell Inc.,Dell Inc. 08NPPY ,OptiPlex 3050,3BFNBM2,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.89 GB,Intel(R) HD Graphics 630,USB Audio Device,ST500DM009-2F110A (465GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GBE Family Controller,C,D8:9E:F3:23:3A:0C (Primary),0,0,0,0,1,0,1,2,0,3
MATTHEWS-LPTP,MATTHEWS-LPTP,WORKGROUP,"February 5, 2021 10:14:03 AM","Matthews-LPTP\Dr. Matthew (Since: Feb 5, 2021 7:32:52 AM)","January 22, 2021 11:44:18 AM",97.79.255.2/192.168.204.129;192.168.10.3;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 8.1  x64,6.3,9600,N/A,Symantec Endpoint Protection,LENOVO,LENOVO VIUU4 ,20428,1042343000363,Intel(R) Core(TM) i3-4012Y CPU @ 1.50GHz ,3.89 GB,Intel(R) HD Graphics Family,Bluetooth Audio Device,ST500LX012-SSHD-8GB (465GB),,"Bluetooth Device (Personal Area Network),Qualcomm Atheros AR956x Wireless Network Adapter",C,00:FF:9F:DA:D2:FF AC:B5:7D:54:CB:D8 AC:B5:7D:55:0C:EC (Primary),0,0,0,0,0,0,0,3,0,6
CPPFMPC108,CPPFMPC108,cppfm.local,"February 5, 2021 10:14:05 AM","CPPFM\dgreschel (Since: Feb 3, 2021 9:06:41 AM)","January 27, 2021 4:09:33 PM",97.79.255.2/192.168.204.192;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.746,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 08NPPY ,OptiPlex 3050,HTBDXH2,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.89 GB,Intel(R) HD Graphics 630,NVIDIA High Definition Audio,ST500DM009-2F110A (465GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GBE Family Controller,C,D8:9E:F3:03:97:3E (Primary),0,0,0,0,1,0,0,2,0,5
CPPFMTAB3,CPPFMTAB3,WORKGROUP,"January 15, 2021 8:53:52 AM","CPPFMTAB3\Nurses (Since: Jan 15, 2021 8:52:35 AM)","January 15, 2021 8:48:21 AM",97.79.255.2/192.168.204.174;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 8.1  x64,6.3,9600,N/A,Symantec Endpoint Protection,LENOVO,LENOVO Mini ,80LX,P200791N,Intel(R) Celeron(R) CPU N2840 @ 2.16GHz ,3.89 GB,Intel(R) HD Graphics,Intel(R) Display Audio,WDC WD5000LPCX-24C6HT0 (465GB),,"Realtek PCIe GBE Family Controller,Intel(R) Dual Band Wireless-AC 3160",C,00:FF:45:47:F9:35 1C:83:41:06:FD:23 (Primary)E4:F8:9C:55:55:DC ,0,0,0,0,0,0,3,3,0,3
CPPFMTAB19,CPPFMTAB19,WORKGROUP,"February 5, 2021 10:14:05 AM","CPPFMTAB19\Nurse (Since: Feb 5, 2021 8:06:29 AM)","February 5, 2021 8:04:24 AM",97.79.255.2/192.168.204.194;,Cedar Park Pediatric and Family Medicine,Work Station,Microsoft Windows 8.1  x64,6.3,9600,N/A,Symantec Endpoint Protection,LENOVO,LENOVO Lenovo Flex 2-14 ,20404,WB15532562WB0411170C,Intel(R) Core(TM) i5-4210U CPU @ 1.70GHz ,3.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,WDC WD5000LPCX-24C6HT0 (465GB),,"Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network),Realtek RTL8723BE Wireless LAN 802.11n PCI-E NIC",C,54:EE:75:37:DF:02 (Primary)74:29:AF:14:DE:D5 74:29:AF:14:DE:D6 ,0,0,0,0,0,0,1,4,0,2
