Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
AMAG-CONNALLY,AMAG-CONNALLY,connallymmc.org,"January 19, 2021 2:50:23 PM","AMAG-CONNALLY\Administrator (Since: Dec 1, 2020 12:12:55 PM)","August 18, 2020 4:04:04 PM",24.173.94.34/10.150.71.190;10.150.70.50;10.1.7.10;,Connally Memorial Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Sophos Anti-Virus,Dell Inc.,Dell Inc. 084XW4 ,PowerEdge R330,35C68M2,Intel(R) Xeon(R) CPU E3-1240 v5 @ 3.50GHz ,7.83 GB,Microsoft Basic Display Adapter,N/A,ATA TOSHIBA MG03ACA1 SCSI Disk Device (931GB),PLDS DVD-ROM DU-8D5LH,"Broadcom NetXtreme Gigabit Ethernet,Broadcom NetXtreme Gigabit Ethernet #2",C,50:9A:4C:72:B1:DF (Primary)50:9A:4C:72:B1:E0 ,0,0,1,0,1,0,5,1,0,0
PSCCMP02,PSCCMP02,connallymmc.org,"December 18, 2020 5:01:18 PM","CMMC\jencarnacion (Since: Dec 8, 2020 7:58:52 AM)","December 12, 2020 10:16:51 PM",24.173.94.34/10.150.77.20;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2009,19042.685,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 312D ,10T7001HUS,MJ09HVN3,Intel(R) Core(TM) i5-8400T CPU @ 1.70GHz ,7.87 GB,Intel(R) UHD Graphics 630,Realtek High Definition Audio,SAMSUNG MZVLB256HBHQ-000L7 (238GB),,"Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network),Intel(R) Ethernet Connection (7) I219-V",C,24:EE:9A:A5:D6:15 (Primary)24:EE:9A:A5:D6:19 98:FA:9B:05:8E:E2 ,0,0,0,0,1,0,0,0,0,1
RADCT11364,RADCT11364,connallymmc.org,"January 19, 2021 2:50:24 PM","CMMC\masanchez (Since: Jan 12, 2021 4:51:58 PM)","January 9, 2021 12:28:00 AM",24.173.94.34/10.150.20.52;,Connally Memorial Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sophos Anti-Virus,Hewlett-Packard,Hewlett-Packard 18E7 ,HP ProDesk 600 G1 SFF,2UA4271LHP,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz ,15.91 GB,Intel(R) HD Graphics 4600,Realtek High Definition Audio,WDC WD5000AAKX-60U6A SCSI Disk Device (465GB),"hp DVD-RAM UJ8E1 SCSI CdRom Device,HL-DT-ST DVDRAM GP50NB40 USB Device",Intel(R) Ethernet Connection I217-LM,C,40:A8:F0:3C:8D:E1 (Primary),0,0,0,0,1,0,0,0,0,0
BARCMP03,BARCMP03,connallymmc.org,"January 19, 2021 2:50:24 PM","CMMC\selizondo (Since: Jan 18, 2021 8:05:03 AM)","January 16, 2021 10:42:35 PM",24.173.94.34/10.150.77.45;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.1316,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ08CXYV,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),,"Intel(R) Dual Band Wireless-AC 8265,Intel(R) Ethernet Connection (2) I219-V,Bluetooth Device (Personal Area Network)",C,6C:4B:90:A3:D9:E6 98:2C:BC:B1:E1:17 (Primary)98:2C:BC:B1:E1:1B ,0,0,0,0,1,0,0,0,0,0
PEDCMP01,PEDCMP01,connallymmc.org,"January 19, 2021 2:50:27 PM","CMMC\anasalazar (Since: Jan 13, 2021 7:43:57 AM)","January 16, 2021 10:24:52 PM",24.173.94.34/10.150.79.24;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2009,19042.746,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ0A1YKY,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),,"Intel(R) Ethernet Connection (2) I219-V,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,6C:4B:90:A9:F5:C5 (Primary)7C:B2:7D:18:B5:FA 7C:B2:7D:18:B5:FE ,0,0,0,0,1,0,0,0,0,1
CSMCMP01,CSMCMP01,connallymmc.org,"August 21, 2020 11:05:05 AM","CMMC\pmcgrew (Since: Aug 17, 2020 11:04:03 AM),CMMC\pmorehead (Since: Aug 17, 2020 2:58:21 PM)","August 15, 2020 9:15:06 PM",24.173.94.34/10.150.71.217;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.450,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 312A ,10ST002FUS,MJ094JWV,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,7.87 GB,Trigger 1+ Graphics Card,USB Audio Device,SAMSUNG MZVLB256HAHQ-000L7 (238GB),HL-DT-ST DVDRAM GUE0N,Intel(R) Ethernet Connection (7) I219-V,C,00:D8:61:63:2B:76 (Primary),0,0,0,0,1,0,0,0,0,0
CFMLPT01,CFMLPT01,connallymmc.org,"January 19, 2021 12:01:25 PM","CMMC\kbreitsprecher (Since: Jan 19, 2021 7:29:27 AM)","January 19, 2021 7:28:47 AM",24.173.94.34/10.150.41.25;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1803,17134.1246,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,Dell Inc.,Dell Inc. 0J8D23 ,Latitude 3590,FBR6DQ2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,7.9 GB,Intel(R) UHD Graphics 620,Realtek Audio,SK hynix SC311 SATA 256GB (238GB),,"Qualcomm QCA61x4A 802.11ac Wireless Adapter,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,3C:2C:30:A0:1B:D3 D8:9C:67:B6:D9:D7 (Primary)D8:9C:67:B6:D9:D8 ,0,0,0,0,0,0,2,0,0,0
DTYCL11053,DTYCL11053,connallymmc.org,"January 19, 2021 2:50:25 PM","CMMC\dietary (Since: Dec 30, 2020 4:50:25 PM)","December 30, 2020 4:25:05 PM",24.173.94.34/10.150.71.32;,Connally Memorial Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard Edition 2003, Build  14.0.5130.5003",Sophos Anti-Virus,Hewlett-Packard,Foxconn 2ABF ,HP Pro3500 Series,MXL41223X6,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz ,3.89 GB,Intel(R) HD Graphics,Realtek High Definition Audio,WDC WD5000AAKX-60U6AA0 (465GB),hp DVD-RAM GHB0N,Realtek PCIe GBE Family Controller,C,A0:48:1C:AA:D5:88 (Primary),0,0,0,0,1,0,0,0,0,0
ADMCMP03,ADMCMP03,connallymmc.org,"January 19, 2021 2:50:27 PM","CMMC\HPOLLOK (Since: Jan 19, 2021 8:46:35 AM)","January 16, 2021 10:25:12 PM",24.173.94.34/10.150.71.15;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2009,19042.746,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ073AHX,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,INTEL SSDPEKKF256G7L (238GB),,"Intel(R) Ethernet Connection (2) I219-V,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,6C:4B:90:62:66:7B (Primary)C0:B6:F9:E4:10:38 C0:B6:F9:E4:10:3C ,0,0,0,0,1,0,0,0,0,0
ADMCMP06,ADMCMP06,connallymmc.org,"August 21, 2020 11:05:08 AM","CMMC\cnieto (Since: Aug 21, 2020 7:27:22 AM)","August 15, 2020 9:19:03 PM",24.173.94.34/10.150.71.195;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.450,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ08CXYA,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),,"Intel(R) Dual Band Wireless-AC 8265,Intel(R) Ethernet Connection (2) I219-V,Bluetooth Device (Personal Area Network)",C,6C:4B:90:A3:D9:D3 98:2C:BC:B2:B7:0E (Primary)98:2C:BC:B2:B7:12 ,0,0,0,0,1,0,0,0,0,0
UCCCMP02,UCCCMP02,connallymmc.org,"January 19, 2021 2:50:27 PM","CMMC\ebreiten (Since: Jan 18, 2021 6:59:23 AM)","January 14, 2021 3:54:04 PM",64.250.8.26/10.150.74.68;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2009,19042.746,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ08XBNH,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),,"Intel(R) Dual Band Wireless-AC 8265,Intel(R) Ethernet Connection (2) I219-V,Bluetooth Device (Personal Area Network)",C,04:EA:56:EF:DA:53 (Primary)04:EA:56:EF:DA:57 6C:4B:90:AB:67:C0 ,0,0,0,0,1,0,0,0,0,0
SRV1,SRV1,connallymmc.org,"January 19, 2021 2:50:24 PM","CMMC\cdunn (Since: Oct 6, 2020 9:06:28 AM),CMMC\mbell (Since: Nov 1, 2020 1:31:33 PM)","June 22, 2020 8:27:15 AM",24.173.94.34/10.150.70.9;,Connally Memorial Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sophos Anti-Virus,Dell Inc.,Dell Inc. 0F0XJ6 ,PowerEdge R610,2YTZJN1,2x Intel(R) Xeon(R) CPU X5650 @ 2.67GHz ,63.99 GB,Microsoft Basic Display Adapter,N/A,"ATA WDC WD5000LPLX-0 SCSI Disk Device (465GB),Single Flash Reader USB Device (0GB),DELL MD32xx  Multi-Path Disk Device (2191GB)",,"Broadcom BCM5709C NetXtreme II GigE (NDIS VBD Client),Microsoft Network Adapter Multiplexor Driver",C,00:21:9B:A4:82:E9 00:21:9B:A4:82:EB 00:21:9B:A4:82:ED 00:21:9B:A4:82:EF (Primary),0,0,1,1,1,1,15,1,0,0
MDSTRACKER,MDSTRACKER,connallymmc.org,"January 19, 2021 2:50:27 PM","CMMC\wardclerk (Since: Jan 17, 2021 8:42:03 AM)","January 16, 2021 10:24:58 PM",24.173.94.34/10.150.71.13;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.1316,N/A,Sophos Anti-Virus,LENOVO,LENOVO SHARKBAY ,10AB0010US,MJ00FAW6,Intel(R) Core(TM) i5-4570T CPU @ 2.90GHz ,3.8 GB,Intel(R) HD Graphics 4600,Realtek High Definition Audio,KINGSTON SUV500240G (223GB),,"Intel(R) Ethernet Connection I217-LM,Intel(R) Centrino(R) Wireless-N 105",C,00:23:24:64:68:86 (Primary)B8:8A:60:0F:D1:5C ,0,0,0,0,1,0,0,0,0,0
ADMCMP05,ADMCMP05,connallymmc.org,"January 19, 2021 2:50:22 PM","CMMC\mlopez (Since: Jan 18, 2021 11:39:28 PM)","January 17, 2021 6:57:33 PM",24.173.94.34/10.150.20.46;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2009,19042.746,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ08CXAZ,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),,"Intel(R) Ethernet Connection (2) I219-V,Intel(R) Dual Band Wireless-AC 8265",C,6C:4B:90:A5:44:C2 (Primary)98:2C:BC:AF:F1:7C ,0,0,0,0,1,0,0,0,0,0
ADMCMP01,ADMCMP01,connallymmc.org,"November 19, 2020 3:13:11 PM","CMMC\HPOLLOK (Since: Nov 12, 2020 10:11:50 AM)","November 14, 2020 10:19:16 PM",24.173.94.34/10.150.71.116;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.630,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sophos Anti-Virus,LENOVO,LENOVO 3111 ,10MR0004US,MJ06VRVM,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.89 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,INTEL SSDPEKKF256G7L (238GB),,"Intel(R) Ethernet Connection (2) I219-V,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,0C:54:15:8B:A6:0A 0C:54:15:8B:A6:0E 6C:4B:90:5A:86:A0 (Primary),0,0,0,0,0,0,0,0,0,0
EDMMRG002433,EDMMRG002433,connallymmc.org,"February 21, 2020 1:58:22 PM","CMMC\dbeavers (Since: Feb 12, 2020 3:12:25 PM)","February 12, 2020 3:10:44 PM",24.173.94.34/10.150.20.10;,Connally Memorial Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sophos Anti-Virus,Hewlett-Packard,Hewlett-Packard 18E7 ,HP ProDesk 600 G1 SFF,MXL45129Y6,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz ,3.91 GB,DesktopAuthority Mirror Driver,Realtek High Definition Audio,ST500DM0 ST500DM002-1BD14 SCSI Disk Device (465GB),hp CDDVDW SN-208FB SCSI CdRom Device,Intel(R) Ethernet Connection I217-LM,C,C4:34:6B:6B:BF:67 (Primary),0,0,0,0,1,0,0,0,0,0
BARCMP02,BARCMP02,connallymmc.org,"August 21, 2020 11:05:09 AM","CMMC\jtrevino (Since: Aug 20, 2020 8:10:39 AM)","August 15, 2020 9:19:21 PM",24.173.94.34/10.150.71.8;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.450,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Sophos Anti-Virus,LENOVO,LENOVO SHARKBAY ,10AB0010US,MJ00QLKN,Intel(R) Core(TM) i5-4570T CPU @ 2.90GHz ,3.8 GB,Intel(R) HD Graphics 4600,Realtek High Definition Audio,Samsung SSD 850 EVO 250GB (232GB),,"Intel(R) Ethernet Connection I217-LM,Intel(R) Centrino(R) Wireless-N 105",C,00:23:24:6B:1C:C4 (Primary)B8:8A:60:19:22:6C ,0,0,0,0,0,0,0,0,0,0
SRVDHCP01,SRVDHCP01,connallymmc.org,"January 19, 2021 2:50:26 PM","CMMC\tng (Since: Nov 12, 2020 9:29:57 AM)","January 14, 2021 6:32:49 AM",24.173.94.34/10.150.70.92;,Connally Memorial Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.4169,N/A,Sophos Anti-Virus,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 35 83 fe 18 ba 6d 89-35 1b c1 2a 4b 03 fe 52,2x Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (59GB),NECVMWar VMware SATA CD00,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:B5:11:0E (Primary),0,0,0,0,1,0,1,0,0,1
OFFICEASSISTANT,OFFICEASSISTANT,connallymmc.org,"May 11, 2020 12:51:32 PM","CMMC\cross (Since: May 11, 2020 4:25:37 PM)","May 11, 2020 3:23:23 PM",24.173.94.34/10.150.71.18;,Connally Memorial Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.973,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Windows Defender,LENOVO,LENOVO SHARKBAY ,30AH000SUS,MJ01RU6N,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz ,7.89 GB,Intel(R) HD Graphics 4600,Intel(R) Display Audio,WDC WD10EZEX-08M2NA0 SCSI Disk Device (931GB),HL-DT-ST DVD-RAM GHB0N SCSI CdRom Device,"Intel(R) Ethernet Connection I217-LM,TP-LINK 450Mbps Wireless N Adapter",C,44:39:C4:54:CE:05 (Primary)C4:6E:1F:1F:A7:2C ,0,0,1,0,0,0,0,0,0,0
