Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
OKMH0148,OKMH0148,OKMH.local,"May 7, 2020 8:51:23 PM","OKMH\curtism (Since: May 7, 2020 7:27:34 AM)","April 28, 2020 9:00:24 PM",12.234.245.218/10.24.1.7;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro ,1903,18362.778,"Microsoft Office Professional 2007 SP3, Build  14.0.6120.5004",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,BSD0RW1,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz ,3.41 GB,Intel(R) HD Graphics,Intel(R) Display Audio,WDC WD2500AAKX-75U6AA0 (232GB),HL-DT-ST DVD-ROM DH50N,Realtek PCIe GbE Family Controller,C,78:45:C4:3A:2D:BB (Primary),0,0,0,0,1,0,0,0,0,0
FTDESK-OKMH0495,FTDESK-OKMH0495,OKMH.local,"May 7, 2020 8:51:23 PM","OKMH\lorettat (Since: May 7, 2020 6:48:41 AM),OKMH\rosac (Since: May 7, 2020 8:41:45 AM)","April 20, 2020 5:50:28 PM",12.234.245.218/10.24.0.105;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Home & Business 2019, Build  16.0.12730.20236",Symantec Endpoint Protection,LENOVO,LENOVO 20B7S1970B ,20B7S1970B,PC03C2V4,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz ,7.69 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,KingFast (223GB),,"Intel(R) Dual Band Wireless-AC 7260,Intel(R) Ethernet Connection I218-LM,Bluetooth Device (Personal Area Network)",C,5C:C5:D4:7C:53:71 (Primary)5C:C5:D4:7C:53:75 68:F7:28:55:E9:6F ,0,0,0,0,1,0,0,2,0,1
OKMH0317,OKMH0317,OKMH.local,"May 8, 2020 2:11:07 AM","OKMH\doc1 (Since: May 6, 2020 6:05:33 PM)","May 6, 2020 10:38:38 PM",12.234.245.218/10.24.1.59;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,LENOVO,LENOVO 30D9 ,10GT002SUS,MJ04V1FK,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz ,31.91 GB,Intel(R) HD Graphics 530,USB Audio Device,ST1000DM 003-1SB102 SCSI Disk Device (931GB),PLDS DVD-RW DU8AESH,Realtek PCIe GBE Family Controller,C,4C:CC:6A:A0:21:CF (Primary),0,0,0,0,1,0,0,3,0,0
OKMH0218,OKMH0218,OKMH.local,"May 8, 2020 2:11:07 AM","OKMH\drsaldana (Since: Mar 16, 2020 1:29:51 PM)","March 16, 2020 6:28:46 PM",12.234.245.218/10.24.1.58;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24544,"Microsoft Office Professional 2007, Build  14.0.6120.5004",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 05GRXT ,Latitude E5530 non-vPro,HX0CCW1,Intel(R) Core(TM) i5-3210M CPU @ 2.50GHz ,3.4 GB,Intel(R) HD Graphics 4000,IDT High Definition Audio CODEC,WDC WD3200BEKT-75PVMT1 (298GB),TSSTcorp DVD-ROM SN-108BB,"Broadcom NetXtreme 57xx Gigabit Controller,Dell Wireless 1504 802.11b/g/n (2.4GHz),Microsoft Virtual WiFi Miniport Adapter",C,D4:BE:D9:88:B1:C4 (Primary)F4:B7:E2:2B:06:65 ,0,0,0,0,1,0,2,2,0,2
OKMHVH4,OKMHVH4,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\administrator (Since: Jan 9, 2020 6:04:13 PM)","January 9, 2020 11:55:04 PM",12.234.245.218/10.24.1.10;10.24.1.13;10.24.1.18;10.24.1.2;,Otto Kaiser Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Dell Inc.,Dell Inc. 0599V5 ,PowerEdge R730,4KB3082,2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,383.91 GB,Microsoft Basic Display Adapter,N/A,"DELL PERC H730 Mini SCSI Disk Device (558GB),WD My Book 1230 USB Device (3725GB),DELL PERC H730 Mini SCSI Disk Device (1675GB),DELL PERC H730 Mini SCSI Disk Device (2681GB)",HL-DT-ST DVD+-RW GTA0N,"Broadcom NetXtreme Gigabit Ethernet,Hyper-V Virtual Ethernet Adapter #2,Hyper-V Virtual Ethernet Adapter #3,Hyper-V Virtual Ethernet Adapter #4",C,14:18:77:27:97:B7 (Primary)14:18:77:27:97:B8 14:18:77:27:97:B9 14:18:77:27:97:BA ,0,0,0,0,1,0,6,6,0,1
OKMHNOVANETDB,OKMHNOVANETDB,OKMH.local,"May 8, 2020 2:11:05 AM","OKMH\administrator (Since: Jul 16, 2019 11:15:54 AM)","January 9, 2020 11:55:51 PM",12.234.245.218/10.24.0.152;,Otto Kaiser Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,7041-7729-4738-2109-9492-1094-02,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,10 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:72:08 (Primary),0,0,1,1,1,0,6,8,0,0
OKMH0147,OKMH0147,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\josem (Since: Apr 20, 2020 6:54:23 AM)","April 20, 2020 11:51:07 AM",12.234.245.218/10.24.1.159;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro ,1903,18362.778,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Windows Defender,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,BSC0RW1,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz ,3.41 GB,Intel(R) HD Graphics,Intel(R) Display Audio,"General UDisk USB Device (1GB),WDC WD2500AAKX-75U6AA0 (232GB)",HL-DT-ST DVD-ROM DH50N,Realtek PCIe GbE Family Controller,C,78:45:C4:3A:A8:70 (Primary),0,0,1,0,1,0,1,1,0,0
OKMHMAGVIEWAPP,OKMHMAGVIEWAPP,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\administrator (Since: Apr 7, 2020 11:57:59 AM),OKMH\magview (Since: Apr 7, 2020 12:50:26 PM)","April 4, 2020 12:16:31 AM",12.234.245.218/10.24.1.174;,Otto Kaiser Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,5256-5446-8796-2968-5707-9843-80,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),Microsoft Virtual DVD-ROM,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:6E:0B (Primary),0,0,1,0,1,0,4,5,0,0
OKMH0286,OKMH0286,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\erdoc (Since: Apr 19, 2020 7:14:44 AM)","April 19, 2020 11:56:05 AM",12.234.245.218/10.24.0.106;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,LENOVO,LENOVO                      ,10AF001KUS,MJ02QQPF,Intel(R) Core(TM) i5-4590S CPU @ 3.00GHz ,15.89 GB,Intel(R) HD Graphics 4600,Realtek High Definition Audio,WDC WD5000AAKX-08U6A SCSI Disk Device (465GB),HL-DT-ST DVDRAM GTB0N SCSI CdRom Device,"Intel(R) Ethernet Connection I217-LM,Intel(R) Wireless-N 7260,Bluetooth Device (Personal Area Network) #3",C,44:39:C4:35:ED:A5 (Primary)AC:FD:CE:98:F2:7D ,0,0,0,0,1,0,0,1,0,0
OKMH0171,OKMH0171,OKMH.local,"May 8, 2020 2:11:05 AM","OKMH\drramirez (Since: Mar 16, 2020 1:21:09 PM)","March 17, 2020 4:04:08 AM",12.234.245.218/10.24.1.57;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24544,"Microsoft Office Professional 2007, Build  12.0.4518.1014",,Dell Inc.,Dell Inc. 05GRXT ,Latitude E5530 non-vPro,FJN34X1,Intel(R) Core(TM) i3-3120M CPU @ 2.50GHz ,3.4 GB,Intel(R) HD Graphics 4000,IDT High Definition Audio CODEC,TOSHIBA MK3261GSYN (298GB),MATSHITA DVD+-RW UJ8D1,"Broadcom NetXtreme 57xx Gigabit Controller,Dell Wireless 1504 802.11b/g/n (2.4GHz),Microsoft Virtual WiFi Miniport Adapter",C,1C:3E:84:AF:6F:1D F0:1F:AF:0F:FB:84 (Primary),0,0,1,0,1,0,0,2,0,4
LAB-OKMH00501,LAB-OKMH00501,OKMH.local,"May 8, 2020 2:11:05 AM","OKMH\reginaf (Since: May 7, 2020 7:20:41 AM)","April 15, 2020 3:09:43 AM",12.234.245.218/10.24.0.102;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,LENOVO,LENOVO 3123 ,10SC0013US,MJ09KVJ6,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,7.87 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),PLDS DVD-RW DA8AESH,"Intel(R) Dual Band Wireless-AC 8265,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:17:B7:C7 (Primary)5C:87:9C:17:B7:CB 98:EE:CB:9F:7B:11 ,0,0,0,0,1,0,0,2,0,0
OKMHDC1,OKMHDC1,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\administrator (Since: Aug 26, 2019 10:53:06 PM)","April 4, 2020 12:26:39 AM",12.234.245.218/10.24.0.11;,Otto Kaiser Memorial Hospital,Domain Controller,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0X999R ,PowerEdge 2950,B6Z6LK1,2x Intel(R) Xeon(R) CPU L5430 @ 2.66GHz ,15.99 GB,Standard VGA Graphics Adapter,N/A,"DELL PERC 6/i SCSI Disk Device (136GB),DELL PERC 6/i SCSI Disk Device (408GB)",TEAC DVD-ROM DV28SV ATA Device,"Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client),Microsoft Virtual Network Switch Adapter",C,00:24:E8:31:CB:86 (Primary)00:24:E8:31:CB:88 ,0,0,0,0,1,0,6,2,0,0
OKMHDC2,OKMHDC2,OKMH.local,"May 8, 2020 2:11:05 AM","OKMH\administrator (Since: Apr 6, 2020 8:00:01 AM)","April 4, 2020 12:13:54 AM",12.234.245.218/10.24.0.6;,Otto Kaiser Memorial Hospital,Domain Controller,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,8663-6900-7778-2055-3988-1335-50,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:6E:07 (Primary),0,0,0,0,1,0,4,4,0,0
REHAB-OKMH00483,REHAB-OKMH00483,OKMH.local,"May 8, 2020 2:11:04 AM","OKMH\christinam (Since: Apr 16, 2020 7:54:45 AM)","April 15, 2020 11:16:46 PM",12.234.245.218/10.24.1.28;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Home & Business 2019, Build  16.0.12730.20236",Symantec Endpoint Protection,LENOVO,LENOVO 3123 ,10SC0013US,MJ09KTTN,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,7.87 GB,DisplayLink USB Device,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),PLDS DVD-RW DA8AESH,"Intel(R) Dual Band Wireless-AC 8265,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,98:EE:CB:9F:A8:44 D0:AB:D5:E0:D7:7E (Primary)D0:AB:D5:E0:D7:82 ,0,0,0,0,1,0,0,1,0,0
OKMHAZURE1,OKMHAZURE1,OKMH.local,"January 9, 2020 11:49:36 PM","OKMH\administrator (Since: Aug 16, 2019 7:25:51 PM)","August 14, 2019 10:42:35 AM",12.234.245.218/10.24.2.7;,Otto Kaiser Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,3426-0613-9832-1803-5667-1813-31,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,4 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:6E:0E (Primary),0,0,0,0,1,0,0,4,0,0
OKMHDHCP1,OKMHDHCP1,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\administrator (Since: Apr 29, 2020 3:44:25 PM)","April 4, 2020 12:13:45 AM",12.234.245.218/10.24.2.13;,Otto Kaiser Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,3820-7643-0701-8095-4812-0996-82,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,2 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:6E:08 (Primary),0,0,0,0,1,0,5,7,0,0
RADIOLOGY001,RADIOLOGY001,OKMH.local,"May 6, 2020 9:32:37 PM","OKMH\marlag (Since: May 6, 2020 8:34:32 AM)","April 27, 2020 6:03:08 PM",12.234.245.218/10.24.1.48;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro ,1903,18362.778,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 07N90W ,Vostro 230,12QT9P1,Intel(R) Core(TM)2 Duo CPU E7500 @ 2.93GHz ,1.96 GB,Intel(R) G41 Express Chipset (Microsoft Corporation - WDDM 1.1),Realtek High Definition Audio,ST3320418AS ATA Device (298GB),PLDS DVD-ROM DH-16D5S ATA Device,Broadcom NetLink (TM) Gigabit Ethernet,C,84:2B:2B:92:67:39 (Primary),0,0,0,0,1,0,0,2,0,1
HIM-OKMH00490,HIM-OKMH00490,OKMH.local,"May 7, 2020 12:51:18 PM","OKMH\bchesser (Since: May 4, 2020 8:33:01 AM)","April 15, 2020 1:34:45 AM",12.234.245.218/10.24.1.153;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Home & Business 2019, Build  16.0.12730.20236",Symantec Endpoint Protection,LENOVO,LENOVO 3123 ,10SC0013US,MJ09KTV5,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,7.87 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLB256HAHQ-000L7 (238GB),PLDS DVD-RW DA8AESH,"Intel(R) Dual Band Wireless-AC 8265,Realtek PCIe GbE Family Controller",C,5C:87:9C:17:12:72 (Primary)98:EE:CB:9F:A7:D8 ,0,0,0,0,1,0,0,3,0,0
OKMH0154,OKMH0154,OKMH.local,"May 8, 2020 2:11:06 AM","OKMH\andrewd (Since: Apr 24, 2020 9:12:40 PM)","April 17, 2020 8:33:14 AM",12.234.245.218/10.24.0.194;,Otto Kaiser Memorial Hospital,Work Station,Microsoft Windows 10 Pro ,1903,18362.778,"Microsoft Office Professional 2007, Build  12.0.4518.1014",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 042P49 ,OptiPlex 3010,BSB1RW1,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz ,3.41 GB,Intel(R) HD Graphics,Intel(R) Display Audio,WDC WD2500AAKX-75U6AA0 (232GB),HL-DT-ST DVD-ROM DH50N,Realtek PCIe GbE Family Controller,C,78:45:C4:3A:2C:23 (Primary),0,0,0,0,1,0,0,1,0,0
OKMHTICKET2,OKMHTICKET2,OKMH.local,"May 8, 2020 2:11:08 AM","OKMH\administrator (Since: Apr 3, 2020 8:53:02 PM)","April 4, 2020 1:52:18 AM",12.234.245.218/10.24.0.245;,Otto Kaiser Memorial Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,7060-1229-4184-9947-6611-6162-00,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,Microsoft Hyper-V Video,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Hyper-V Network Adapter,C,00:15:5D:02:6E:04 (Primary),0,0,1,0,1,0,7,3,0,0
