Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
CCHDC1,CCHDC1,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\administrator (Since: Jul 22, 2020 6:41:51 AM)","July 22, 2020 6:36:47 AM",66.102.225.107/192.168.7.126;,Culberson Hospital,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,3251-0784-6435-5152-3053-3676-67,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,8 GB,LogMeIn Mirror Driver,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Hyper-V Network Adapter #2,C,00:15:5D:07:45:03 (Primary),0,0,0,0,1,0,0,0,0,0
CCHVH2,CCHVH2,WORKGROUP,"August 3, 2020 5:20:04 PM","CCHVH2\Administrator (Since: Jul 21, 2020 7:22:53 PM)","July 18, 2020 9:32:31 PM",66.102.225.107/192.168.7.51;192.168.7.13;,Culberson Hospital,Server,Microsoft Windows Server 2008 R2 Datacenter SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0XNNCJ ,PowerEdge T430,GQ83D42,2x Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,127.91 GB,Matrox G200eR,N/A,DELL PERC H730 Adp SCSI Disk Device (278GB),HL-DT-ST DVD+-RW GHB0N ATA Device,"Broadcom NetXtreme Gigabit Ethernet,Local Area Connection 2 - Virtual Network",C,44:A8:42:27:B6:AF (Primary)44:A8:42:27:B6:B0 ,0,0,0,0,1,0,5,0,0,1
CCHLPT6,CCHLPT6,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\dcummings (Since: Aug 3, 2020 8:41:35 AM)","August 3, 2020 8:40:58 AM",66.102.225.107/192.168.7.122;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,HP,HP 8532 ,HP 250 G7 Notebook PC,CND9246QMJ,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz ,7.88 GB,Trigger 6 External Graphics,Intel(R) Display Audio,WDC PC SN520 SDAPNUW-256G-1006 (238GB),,"Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network),Realtek RTL8821CE 802.11ac PCIe Adapter",C,80:E8:2C:8B:8F:68 (Primary)DC:F5:05:E5:F7:50 DC:F5:05:E5:F7:51 ,0,0,0,0,1,0,0,2,0,0
CCHLPT3,CCHLPT3,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\RJackson (Since: Jun 11, 2020 8:30:41 PM),CCHDOMAIN\mtorres (Since: Jun 12, 2020 9:14:18 PM),CCHDOMAIN\curias (Since: Jun 15, 2020 9:00:14 AM),CCHDOMAIN\ajuarez (Since: Jun 15, 2020 3:55:42 PM)","June 2, 2020 1:13:17 AM",66.102.225.107/192.168.7.67;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD842495R,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,WDC PC SN520 SDAPNUW-256G-1006 (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,80:2B:F9:7B:8E:03 (Primary)80:2B:F9:7B:8E:04 84:A9:3E:12:C8:BA ,0,0,0,0,1,0,1,2,0,0
CCH60,CCH60,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\hchavarria (Since: Aug 3, 2020 3:28:16 PM)","August 3, 2020 3:27:53 PM",66.102.225.107/192.168.7.101;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 04Y8V0 ,OptiPlex 3060,CZ9BLR2,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.83 GB,Intel(R) UHD Graphics 630,Realtek Audio,SAMSUNG SSD PM871b M.2 2280 256GB (238GB),PLDS DVD+-RW DU-8A5LH,Realtek PCIe GbE Family Controller,C,54:BF:64:84:81:35 (Primary),0,0,0,0,1,0,0,2,0,1
CCH35,CCH35,cchdomain.local,"January 8, 2020 12:08:56 PM","CCHDOMAIN\pcisneros (Since: Jan 7, 2020 6:05:54 PM)","January 7, 2020 7:05:15 PM",66.102.225.107/192.168.7.94;192.168.99.252;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,8CJ97G1,Intel(R) Pentium(R) Dual CPU E2160 @ 1.80GHz ,7.87 GB,ATI Radeon X300/X550/X1050 Series ,SoundMAX Integrated Digital HD Audio,WDC WDS500G2B0A-00SM50 ATA Device (465GB),TSSTcorp DVD+-RW TS-L633C ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:1E:C9:7B:5D:C3 (Primary),0,0,0,0,1,0,0,1,0,0
CCH48,CCH48,cchdomain.local,"August 3, 2020 12:01:19 PM","CCHDOMAIN\dcorrales (Since: Jul 31, 2020 8:22:50 AM)","July 31, 2020 8:22:12 AM",66.102.225.107/192.168.7.102;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,4JJ8YG1,Intel(R) Core(TM)2 Duo CPU E4600 @ 2.40GHz ,7.86 GB,Intel(R) Q35 Express Chipset Family,High Definition Audio Device,SanDisk SDSSDA120G ATA Device (111GB),TEAC DVD-ROM DV28SV ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:1C:F6:0E (Primary),0,0,0,0,1,1,0,2,0,2
CCH63,CCH63,cchdomain.local,"August 3, 2020 12:01:22 PM","CCHDOMAIN\mvillanueva (Since: Aug 3, 2020 8:11:25 AM)","July 24, 2020 8:01:01 AM",66.102.225.107/192.168.7.169;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 04Y8V0 ,OptiPlex 3060,84Q8DV2,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.83 GB,Intel(R) UHD Graphics 630,Realtek Audio,SK hynix SC311 SATA 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GbE Family Controller,C,6C:2B:59:CE:AD:A9 (Primary),0,0,0,0,1,0,3,3,0,1
CCH64,CCH64,cchdomain.local,"August 3, 2020 5:20:05 PM","CCHDOMAIN\nmartinez (Since: Aug 3, 2020 7:12:18 AM)","July 31, 2020 11:32:44 AM",66.102.225.107/192.168.7.135;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"Samsung BJTD4R (29GB),MINIX SSD 128GB (119GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller #2",C,20:79:18:AE:C4:AF (Primary)A0:1E:0B:0D:6A:5E ,0,0,0,0,1,0,0,3,0,0
CCH40,CCH40,cchdomain.local,"August 3, 2020 5:20:04 PM","CCHDOMAIN\Sysmexuser (Since: Aug 3, 2020 12:21:34 AM)","August 3, 2020 12:19:32 AM",66.102.225.107/192.168.7.86;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,3RD6QH1,Intel(R) Core(TM)2 Duo CPU E6550 @ 2.33GHz ,7.86 GB,Intel(R) Q35 Express Chipset Family,SoundMAX Integrated Digital HD Audio,Hitachi HUA721010KLA330 ATA Device (931GB),TEAC DVD-ROM DV28SV ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:2A:6E:49 (Primary),1,0,0,0,1,0,0,2,0,1
CCHLPT4,CCHLPT4,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\agary (Since: Aug 3, 2020 7:53:00 AM)","August 3, 2020 7:52:28 AM",66.102.225.107/192.168.7.62;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD84249HX,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,WDC PC SN520 SDAPNUW-256G-1006 (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,80:2B:F9:7A:C6:5F (Primary)80:2B:F9:7A:C6:60 84:A9:3E:12:C7:D2 ,0,0,0,0,1,1,0,1,0,1
CCH62,CCH62,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\pcisneros (Since: Jul 29, 2020 6:27:33 PM)","July 27, 2020 5:11:47 PM",66.102.225.107/192.168.7.184;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office Professional 2007, Build  16.0.13001.20384",Sentinel Agent,Dell Inc.,Dell Inc. 04Y8V0 ,OptiPlex 3060,84S6DV2,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.83 GB,Intel(R) UHD Graphics 630,Realtek Audio,SK hynix SC311 SATA 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GbE Family Controller,C,6C:2B:59:CE:B4:DA (Primary),0,0,0,0,1,0,0,3,0,1
CCH58,CCH58,cchdomain.local,"February 6, 2020 4:55:21 PM","CCHDOMAIN\ecorona (Since: Jan 16, 2020 12:34:42 PM),CCHDOMAIN\cmorris (Since: Feb 5, 2020 2:23:34 PM)","January 16, 2020 1:32:52 PM",66.102.225.107/192.168.7.125;,Culberson Hospital,Work Station,Microsoft Windows 10 Pro  x64,1803,17134.1006,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04Y8V0 ,OptiPlex 3060,BK8MHQ2,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,7.83 GB,Intel(R) UHD Graphics 630,Realtek Audio,LITEON CV8-8E256-11 SATA 256GB (238GB),HL-DT-ST DVD+-RW GU90N,Realtek PCIe GbE Family Controller,C,54:BF:64:79:D1:28 (Primary),0,0,0,0,1,1,14,3,1,0
CCH38,CCH38,cchdomain.local,"August 3, 2020 5:20:07 PM","CCHDOMAIN\msoto (Since: Aug 2, 2020 7:00:49 PM)","July 27, 2020 6:06:24 PM",66.102.225.107/192.168.7.57;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,1PF8YG1,Intel(R) Core(TM)2 Duo CPU E4600 @ 2.40GHz ,7.86 GB,Intel(R) Q35 Express Chipset Family,SoundMAX Integrated Digital HD Audio,Hitachi HUA721010KLA330 ATA Device (931GB),TEAC DVD-ROM DV28SV ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:1B:DE:F0 (Primary),0,0,0,0,1,0,1,2,0,1
CCH28,CCH28,cchdomain.local,"August 3, 2020 5:20:05 PM","CCHDOMAIN\glargo (Since: Jul 24, 2020 7:45:50 AM),CCHDOMAIN\jclark (Since: Jul 30, 2020 9:20:41 AM)","July 23, 2020 9:37:20 PM",66.102.225.107/192.168.7.49;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Hewlett-Packard,Hewlett-Packard 3031h ,HP Compaq dc7900 Small Form Factor,MXL0020TKN,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.81 GB,Intel(R) Q45/Q43 Express Chipset,SoundMAX Integrated Digital HD Audio,HITACHI HUA7210SASUN1.0T 1002G987AF ATA Device (931GB),hp DVDROM DH20N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,18:A9:05:2B:54:35 (Primary),0,0,1,1,1,0,0,2,0,1
CCH55,CCH55,cchdomain.local,"August 3, 2020 5:20:05 PM","CCHDOMAIN\Sysmexuser (Since: Aug 3, 2020 12:19:12 AM)","August 3, 2020 12:10:24 AM",66.102.225.107/192.168.7.84;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 05XGC8 ,OptiPlex 3040,F7J6YJ2,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.9 GB,Intel(R) HD Graphics 530,Realtek Audio,WDC WD5000AZLX-75K2T SCSI Disk Device (465GB),HL-DT-ST DVD+-RW GU90N SCSI CdRom Device,Realtek PCIe GBE Family Controller,C,50:9A:4C:4A:73:38 (Primary),0,0,0,0,1,0,0,2,0,1
CCH54,CCH54,cchdomain.local,"August 3, 2020 5:20:05 PM","CCHDOMAIN\hcorralez (Since: Jul 24, 2020 8:33:57 AM)","July 24, 2020 8:32:24 AM",66.102.225.107/192.168.7.64;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 0J9VVP ,OptiPlex 3046,1K5GND2,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.9 GB,Intel(R) HD Graphics 530,Realtek Audio,HGST HTS725025A7E630 SCSI Disk Device (232GB),PLDS DVD+-RW DU-8A5LH SCSI CdRom Device,Realtek PCIe GBE Family Controller,C,18:66:DA:20:0D:05 (Primary),0,0,0,0,1,0,0,2,0,2
CCH47,CCH47,cchdomain.local,"November 27, 2019 1:31:56 PM","CCHDOMAIN\curias (Since: 11/26/2019 4:39:23 PM),CCHDOMAIN\gmorales (Since: 11/26/2019 8:01:21 PM)","November 26, 2019 6:10:06 AM",199.27.156.213/192.168.7.238;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,64HFQG1,Intel(R) Core(TM)2 Duo CPU E6550 @ 2.33GHz ,7.86 GB,Intel(R) Q35 Express Chipset Family,SoundMAX Integrated Digital HD Audio,Hitachi HUA721010KLA330 ATA Device (931GB),,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:1C:10:A8 (Primary)00:FF:3E:D3:BD:45 ,0,0,0,0,1,0,0,3,0,0
CCH51,CCH51,cchdomain.local,"August 3, 2020 5:20:06 PM","CCHDOMAIN\pdiaz (Since: Jul 29, 2020 3:22:48 PM)","July 29, 2020 3:18:22 PM",66.102.225.107/192.168.7.69;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,2UA03101FQ,Pentium(R) Dual-Core CPU E6500 @ 2.93GHz ,7.87 GB,Intel(R) Q45/Q43 Express Chipset (Microsoft Corporation - WDDM 1.1),High Definition Audio Device,HITACHI HDS725050KLA360 ATA Device (465GB),hp CDDVDW TS-H653R ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:23:24:0F:81:A2 (Primary),0,0,0,0,1,0,0,2,0,2
CCH39,CCH39,cchdomain.local,"August 3, 2020 5:20:04 PM","CCHDOMAIN\sgoforth (Since: Aug 1, 2020 9:51:45 AM)","August 1, 2020 5:57:35 AM",66.102.225.107/192.168.7.50;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,5C2NPH1,Intel(R) Core(TM)2 Duo CPU E6550 @ 2.33GHz ,7.86 GB,LogMeIn Mirror Driver,SoundMAX Integrated Digital HD Audio,Hitachi HUA721010KLA330 ATA Device (931GB),TSSTcorp DVD-ROM TS-L333A ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:2C:C7:23 (Primary),0,0,0,0,1,0,1,1,0,0
CCH44,CCH44,cchdomain.local,"December 20, 2019 9:22:01 AM","CCHDOMAIN\gmorales (Since: Dec 17, 2019 8:41:13 AM)","December 15, 2019 1:25:14 PM",199.27.156.213/192.168.7.117;,Culberson Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0PU052 ,OptiPlex 755,4VD8YG1,Intel(R) Core(TM)2 Duo CPU E4600 @ 2.40GHz ,7.86 GB,Intel(R) Q35 Express Chipset Family,SoundMAX Integrated Digital HD Audio,Hitachi HUA721010KLA330 ATA Device (931GB),TEAC DVD-ROM DV28SV ATA Device,Intel(R) 82566DM-2 Gigabit Network Connection,C,00:21:70:1C:F8:05 (Primary),0,0,0,0,1,0,0,1,0,1
