Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
SCMC150,SCMC150,DOMAIN.LOCAL,"August 3, 2020 5:20:06 PM","DOMAIN\mmcsherry (Since: Jul 27, 2020 8:04:52 AM)","July 23, 2020 1:21:21 AM",63.97.83.34/189.0.2.50;,Schleicher County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,HP,HP 83E1 ,HP EliteDesk 800 G4 SFF,2UA8361ZWT,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.78 GB,Intel(R) UHD Graphics 630,Synaptics HD Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),hp PLDS DVDRW  DU8AESH,Intel(R) Ethernet Connection (7) I219-LM,C,10:E7:C6:1A:3D:E8 (Primary),0,0,0,0,0,0,0,0,0,1
SCMC129,SCMC129,DOMAIN.LOCAL,"January 28, 2020 3:09:32 PM","DOMAIN\JSanchez (Since: Jan 28, 2020 8:06:53 AM)","January 28, 2020 9:03:58 AM",63.97.83.34/189.0.2.56;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,MXL1121H3D,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.87 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,Maxtor 7H500F0 ATA Device (465GB),hp DVDROM DH40N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:23:24:29:38:F3 (Primary),0,0,0,0,1,0,0,1,0,1
SCMCLPT104,SCMCLPT104,DOMAIN.LOCAL,"August 3, 2020 5:20:07 PM","DOMAIN\pburke (Since: Jul 28, 2020 8:35:13 AM)","July 28, 2020 8:34:49 AM",63.97.83.34/189.0.2.76;,Schleicher County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,HP,HP 832A ,HP 250 G6 Notebook PC,CND83896W5,Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz ,7.92 GB,Intel(R) HD Graphics 620,Intel(R) Display Audio,SAMSUNG MZNLN256HAJQ-000H1 (238GB),hp DVDRW GUE1N,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller",C,C0:B6:F9:B4:48:B2 (Primary)F4:39:09:ED:4A:B2 ,0,0,0,0,1,0,0,1,0,0
SCMCLPT106,SCMCLPT106,DOMAIN.LOCAL,"August 3, 2020 5:20:06 PM","DOMAIN\monicak (Since: Jun 30, 2020 2:29:32 AM),DOMAIN\mross (Since: Jun 30, 2020 7:52:39 PM),DOMAIN\jmitchell (Since: Jul 7, 2020 10:20:12 AM),DOMAIN\sluedecke (Since: Jul 25, 2020 12:47:00 PM)","June 30, 2020 2:28:13 AM",63.97.83.34/189.0.2.87;,Schleicher County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.900,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 837F ,HP ProBook 470 G5,5CD8251ZM5,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix PC401 HFS256GD9TNG-62A0A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,74:40:BB:0A:71:4B (Primary)74:40:BB:0A:71:4C B4:B6:86:E8:35:AF ,0,0,0,0,1,0,1,1,0,0
SCMC124,SCMC124,DOMAIN.LOCAL,"August 3, 2020 5:20:07 PM","DOMAIN\sgallego (Since: Jul 28, 2020 8:31:55 AM)","July 28, 2020 8:30:05 AM",63.97.83.34/189.0.2.121;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,MXL1121JT9,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.87 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,Maxtor 6H500F0 ATA Device (465GB),hp DVDROM DH40N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,78:AC:C0:AD:49:F8 (Primary),0,0,1,1,1,0,0,1,0,1
SCMCDC1,SCMCDC1,DOMAIN.LOCAL,"August 3, 2020 5:20:07 PM","DOMAIN\administrator (Since: Jun 5, 2020 2:04:36 PM),DOMAIN\thomas (Since: Jun 12, 2020 8:44:22 PM),DOMAIN\srwooster (Since: Jun 12, 2020 9:43:49 PM)","June 5, 2020 1:58:10 PM",63.97.83.34/189.0.2.1;,Schleicher County Medical Center,Domain Controller,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,4034-0655-6314-6153-6953-0543-66,Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,4 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:02:C9:06 (Primary),0,0,0,0,1,0,0,0,0,0
SCMC_LAB,SCMC_LAB,DOMAIN.LOCAL,"August 3, 2020 5:20:03 PM","SCMC_LAB\Clin1 (Since: Apr 3, 2020 1:37:45 PM)","April 3, 2020 1:35:02 PM",63.97.83.34/189.0.2.16;189.0.2.77;,Schleicher County Medical Center,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  12.0.6612.1000",,Dell Inc.,Dell Inc. 0M332H ,PowerEdge 2950,2V591J1,2x Intel(R) Xeon(R) CPU E5410 @ 2.33GHz ,15.99 GB,Standard VGA Graphics Adapter,N/A,DELL PERC 5/i SCSI Disk Device (136GB),HL-DT-ST DVD-ROM GDR-T10N ATA Device,"Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client),Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client) #2",C,00:22:19:1E:C4:AC (Primary)00:22:19:1E:C4:AE ,0,0,0,0,1,1,5,6,0,1
SCMCDC2,SCMCDC2,DOMAIN.LOCAL,"December 12, 2019 1:21:45 PM","DOMAIN\srwooster (Since: Jul 5, 2019 6:21:46 PM),DOMAIN\administrator (Since: Aug 19, 2019 2:43:15 PM)","July 5, 2019 6:13:17 PM",63.97.83.34/189.0.2.67;,Schleicher County Medical Center,Domain Controller,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,9867-4606-9507-1482-5338-0897-52,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz ,4 GB,Microsoft Virtual Machine Bus Video Device,N/A,Virtual HD ATA Device (126GB),Msft Virtual CD/ROM ATA Device,Microsoft Virtual Machine Bus Network Adapter,C,00:15:5D:74:2E:06 (Primary),0,0,0,0,1,0,1,0,0,0
SCMCVS2,SCMCVS2,WORKGROUP,"August 3, 2020 6:37:22 PM","SCMCVS2\tntadmin (Since: May 27, 2020 12:41:34 PM)","May 27, 2020 12:39:58 PM",63.97.83.34/189.0.2.201;189.0.2.200;,Schleicher County Medical Center,Server,Microsoft Windows Server 2008 R2 Datacenter SP1 x64,6.1,7601,N/A,,Dell Inc.,Dell Inc. 0XNNCJ ,PowerEdge T430,8L2JT52,2x Intel(R) Xeon(R) CPU E5-2623 v3 @ 3.00GHz ,127.91 GB,Matrox G200eR,N/A,DELL PERC H730 Adp SCSI Disk Device (278GB),HL-DT-ST DVD+-RW GHB0N ATA Device,"Broadcom NetXtreme Gigabit Ethernet,Local Area Connection 2 - Virtual Network",C,44:A8:42:3C:BE:E1 (Primary)44:A8:42:3C:BE:E2 ,0,0,1,0,1,0,0,0,0,0
SCMCVS,SCMCVS,WORKGROUP,"August 3, 2020 5:20:04 PM","SCMCVS\Administrator (Since: Dec 13, 2019 4:09:41 PM)","December 13, 2019 5:26:10 PM",63.97.83.34/189.0.2.152;189.0.2.151;189.0.2.150;,Schleicher County Medical Center,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,Dell Inc.,Dell Inc. 0DT021 ,PowerEdge 2950,4W35YC1,2x Intel(R) Xeon(R) CPU X5355 @ 2.66GHz ,15.99 GB,Standard VGA Graphics Adapter,N/A,"DELL PERC 5/i SCSI Disk Device (1861GB),Dell Virtual  Flash USB Device (0GB)","Dell Virtual  CDROM USB Device,SONY DVD-ROM DDU810A ATA Device","Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client) #46,Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client) #51,Local Area Connection 2 - Virtual Network",C,00:19:B9:CB:81:22 (Primary)00:19:B9:CB:81:24 ,0,0,0,0,1,0,0,0,0,0
PHARMACY-WIN7,PHARMACY-WIN7,DOMAIN.LOCAL,"July 20, 2020 8:45:29 AM","DOMAIN\vsanchez (Since: Jul 20, 2020 8:02:18 AM)","July 20, 2020 8:01:34 AM",63.97.83.34/189.0.2.17;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24544,"Microsoft Office Home & Business 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0Y958C ,OptiPlex 960,FFJ3DP1,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,3.5 GB,LogMeIn Mirror Driver,SoundMAX Integrated Digital High Definition Audio,WDC WD2500AAJS-75M0A0 (232GB),HL-DT-ST DVD+-RW GH50N,Intel(R) 82567LM-3 Gigabit Network Connection,C,BC:30:5B:D8:7F:01 (Primary),0,0,0,0,0,0,2,2,0,1
SCMC121,SCMC121,DOMAIN.LOCAL,"August 3, 2020 5:20:04 PM","DOMAIN\lab (Since: Jul 25, 2020 8:57:47 AM)","July 25, 2020 8:53:54 AM",63.97.83.34/189.0.2.177;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1,6.1,7601.24544,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,MXL1121H1V,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,3.44 GB,Intel(R) Q45/Q43 Express Chipset,High Definition Audio Device,KINGSTON SA400S37120G ATA Device (111GB),hp DVDROM DH40N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:23:24:29:38:82 (Primary),0,0,0,0,1,0,0,1,0,2
SCMC123,SCMC123,DOMAIN.LOCAL,"August 3, 2020 5:20:07 PM","DOMAIN\esolis (Since: Jan 15, 2020 3:44:52 PM)","July 10, 2020 4:24:12 PM",63.97.83.34/189.0.2.62;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,MXL1121GY6,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.87 GB,LogMeIn Mirror Driver,High Definition Audio Device,Maxtor 6H500F0 ATA Device (465GB),hp DVDROM DH40N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:23:24:29:38:24 (Primary),0,0,0,0,0,0,0,1,0,1
SCMC125,SCMC125,DOMAIN.LOCAL,"August 3, 2020 12:24:14 PM","DOMAIN\vicki (Since: Aug 3, 2020 12:22:12 PM)","August 3, 2020 12:20:50 PM",63.97.83.34/189.0.2.43;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 3646h ,HP Compaq 8000 Elite SFF PC,MXL1121H1K,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.87 GB,Intel(R) Q45/Q43 Express Chipset (Microsoft Corporation - WDDM 1.1),HD Webcam C310,Maxtor 7H500F0 ATA Device (465GB),hp DVDROM DH40N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,00:23:24:29:39:07 (Primary),0,0,0,0,1,0,0,4,0,3
SCMC148,SCMC148,DOMAIN.LOCAL,"August 3, 2020 5:20:04 PM","DOMAIN\jmitchell (Since: Jul 31, 2020 10:19:25 AM)","July 29, 2020 4:45:12 PM",63.97.83.34/189.0.2.45;,Schleicher County Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 05XGC8 ,OptiPlex 3040,3VR6CH2,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz ,7.9 GB,Intel(R) HD Graphics 530,Realtek Audio,WDC WD2500LPLX-75ZNT SCSI Disk Device (232GB),HL-DT-ST DVD+-RW GU90N SCSI CdRom Device,Realtek PCIe GBE Family Controller,C,48:4D:7E:DE:44:C6 (Primary),0,0,0,0,1,0,0,1,0,0
SCMC151,SCMC151,DOMAIN.LOCAL,"August 3, 2020 5:20:03 PM","DOMAIN\lab (Since: Jul 24, 2020 8:29:16 AM)","July 23, 2020 9:26:48 AM",63.97.83.34/189.0.2.178;,Schleicher County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,N/A,Symantec Endpoint Protection,HP,HP 83E1 ,HP EliteDesk 800 G4 SFF,2UA8361ZXN,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.78 GB,Intel(R) UHD Graphics 630,Synaptics HD Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),hp PLDS DVDRW  DU8AESH,Intel(R) Ethernet Connection (7) I219-LM,C,18:60:24:AD:65:7D (Primary),0,0,0,0,0,0,0,2,0,0
SCMC153,SCMC153,DOMAIN.LOCAL,"August 3, 2020 5:20:05 PM","DOMAIN\luz (Since: Jul 31, 2020 8:11:03 AM)","July 31, 2020 5:04:12 PM",63.97.83.34/189.0.2.64;,Schleicher County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007, Build  16.0.13001.20384",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 04Y8V0 ,OptiPlex 3060,1NQ2JV2,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz ,7.83 GB,Intel(R) UHD Graphics 630,Realtek Audio,TOSHIBA KSG60ZMV256G M.2 2280 256GB (238GB),PLDS DVD+-RW DU-8A5LH,Realtek PCIe GbE Family Controller,C,6C:2B:59:D5:6B:05 (Primary),0,0,0,0,1,0,0,2,0,0
SCMCLPT107,SCMCLPT107,DOMAIN.LOCAL,"August 3, 2020 5:20:04 PM","DOMAIN\tgrantham (Since: Aug 2, 2020 4:08:17 PM),DOMAIN\eloise.martinez (Since: Aug 3, 2020 7:12:18 AM)","August 1, 2020 11:41:59 PM",63.97.83.34/189.0.2.84;,Schleicher County Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.959,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,HP,HP 837F ,HP ProBook 470 G5,5CD8251ZM6,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz ,15.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix PC401 HFS256GD9TNG-62A0A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GbE Family Controller,Bluetooth Device (Personal Area Network)",C,74:40:BB:0A:54:39 (Primary)74:40:BB:0A:54:3A B4:B6:86:E8:3D:38 ,0,0,0,0,1,0,0,1,0,0
