Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
WMH119,WMH119,wardmemorial.org,"April 21, 2020 8:48:56 PM","WARDMEMORIAL\labtechs (Since: Apr 20, 2020 12:18:10 PM)","April 20, 2020 5:08:25 PM",207.140.198.130/192.168.0.161;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,HP,HP 829A ,HP EliteDesk 800 G3 DM 35W,8CG729535F,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.88 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLW256HEHP-000H1 (238GB),,"Intel(R) Ethernet Connection (5) I219-LM,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,00:28:F8:C4:EC:9E 00:28:F8:C4:EC:A2 18:60:24:22:E4:89 (Primary),0,0,0,0,1,0,0,3,0,5
WMHHLWTSBROKER1,WMHHLWTSBROKER1,wardmemorial.org,"April 21, 2020 8:48:55 PM","WARDMEMORIAL\jennifer (Since: Mar 11, 2020 12:14:37 PM),WARDMEMORIAL\cdunn (Since: Mar 23, 2020 8:09:06 AM)","March 11, 2020 9:49:46 AM",207.140.198.130/169.254.86.114;192.168.0.72;,Ward Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,6950-0772-4503-8833-3967-0235-87,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (126GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:10:92:06 (Primary)02:00:4C:4F:4F:50 ,0,0,1,1,1,0,0,2,0,0
WMH125,WMH125,wardmemorial.org,"April 21, 2020 8:48:55 PM","WARDMEMORIAL\ltavarez (Since: Apr 16, 2020 8:10:26 AM),WARDMEMORIAL\anavarrete (Since: Apr 20, 2020 7:59:23 AM)","April 15, 2020 11:11:01 PM",207.140.198.130/192.168.0.130;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,HP,HP 82A2 ,HP ProDesk 400 G4 SFF,MXL81411S9,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.9 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,MTFDDAK256TBN-1AR1ZABHA (238GB),hp PLDS DVDRW  DU8AESH,Realtek PCIe GBE Family Controller,C,18:60:24:EA:52:7E (Primary),0,0,0,0,0,0,0,3,0,1
WMH141,WMH141,wardmemorial.org,"April 21, 2020 8:48:54 PM","WARDMEMORIAL\snethery (Since: Mar 23, 2020 10:28:41 AM)","March 21, 2020 11:55:45 PM",207.140.198.130/192.168.0.201;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO 312A ,10ST002FUS,MJ09SGP1,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz ,7.87 GB,Intel(R) UHD Graphics 630,Intel(R) Display Audio,INTEL SSDPEKKF256G8L (238GB),HL-DT-ST DVDRAM GUE0N,Intel(R) Ethernet Connection (7) I219-V,C,6C:4B:90:B8:79:8A (Primary),0,0,0,0,1,0,1,2,0,0
WMH113,WMH113,wardmemorial.org,"April 21, 2020 8:48:54 PM","WARDMEMORIAL\adeanda (Since: Apr 20, 2020 9:26:48 AM)","April 16, 2020 10:38:16 PM",207.140.198.130/192.168.0.112;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,"Gigabyte Technology Co., Ltd.","Gigabyte Technology Co., Ltd. P55-USB3 ",P55-USB3,,Intel(R) Core(TM) i5 CPU 750 @ 2.67GHz ,7.99 GB,NVIDIA GeForce GTS 250,Realtek High Definition Audio,Samsung SSD 850 EVO 250GB (232GB),ASUS DRW-24B1ST,"TP-LINK 150Mbps Wireless N PCI Express Adapter,Realtek PCIe GbE Family Controller",C,1C:6F:65:2A:75:37 (Primary)EC:08:6B:69:E7:95 ,0,0,0,0,1,0,0,2,0,1
WMH123,WMH123,wardmemorial.org,"April 21, 2020 8:48:53 PM","WARDMEMORIAL\dbean (Since: Apr 20, 2020 11:50:47 AM)","April 20, 2020 4:43:46 PM",207.140.198.130/192.168.0.137;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,HP,HP 82A2 ,HP ProDesk 400 G4 SFF,MXL81411SD,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz ,7.9 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,MTFDDAK256TBN-1AR1ZABHA (238GB),hp PLDS DVDRW  DU8AESH,Realtek PCIe GBE Family Controller,C,18:60:24:EA:52:47 (Primary),0,0,0,0,0,0,0,4,0,2
WMHHLAPP12,WMHHLAPP12,wardmemorial.org,"April 21, 2020 8:48:53 PM","WARDMEMORIAL\healthland (Since: Apr 20, 2020 7:49:26 AM)","February 22, 2020 4:39:55 PM",207.140.198.130/192.168.0.83;,Ward Memorial Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,"Microsoft Office Standard 2016, Build  16.0.4266.1001",,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,7904-9100-5856-2926-3424-3523-03,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz ,32 GB,Microsoft Hyper-V Video,N/A,"Microsoft Virtual Disk (49GB),Microsoft Virtual Disk (99GB),Microsoft Virtual Disk (149GB),Microsoft Virtual Disk (500GB)",Microsoft Virtual DVD-ROM,Microsoft Hyper-V Network Adapter #3,C,00:15:5D:10:92:00 (Primary),1,0,1,0,1,5,16,4,0,5
MAINTSRVR,MAINTSRVR,wardmemorial.org,"April 21, 2020 8:48:54 PM","WARDMEMORIAL\thomas (Since: Feb 12, 2020 10:07:52 AM)","February 12, 2020 9:37:16 AM",207.140.198.130/192.168.1.220;169.254.209.229;,Ward Memorial Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Hewlett-Packard,Hewlett-Packard 0A98h ,HP xw8600 Workstation,2UA8270Z99,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz ,16 GB,Standard VGA Graphics Adapter,High Definition Audio Device,WDC WD2500AAJS-60Z0A0 (232GB),HL-DT-ST DVD-RAM GH15L,"Broadcom NetXtreme Gigabit Ethernet,Broadcom NetXtreme Gigabit Ethernet #2",C,00:21:5A:2A:F5:D4 00:21:5A:2A:F5:D5 (Primary)02:00:4C:4F:4F:50 ,0,0,1,1,1,0,0,1,0,2
WMH114,WMH114,wardmemorial.org,"April 21, 2020 8:48:54 PM","WARDMEMORIAL\ccarrasco (Since: Apr 17, 2020 5:55:56 AM),WARDMEMORIAL\acanizalez (Since: Apr 20, 2020 5:55:45 AM)","April 17, 2020 4:45:06 AM",207.140.198.130/192.168.0.107;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,N/A,Symantec Endpoint Protection,"Gigabyte Technology Co., Ltd.","Gigabyte Technology Co., Ltd. P55-USB3 ",P55-USB3,,Intel(R) Core(TM) i5 CPU 750 @ 2.67GHz ,8 GB,NVIDIA GeForce GTS 250,Realtek High Definition Audio,WDC WD1001FALS-00J7B0 (931GB),ASUS DRW-24B1ST,Realtek PCIe GbE Family Controller,C,1C:6F:65:2A:75:40 (Primary),0,0,0,0,1,0,0,3,0,1
WMH127,WMH127,wardmemorial.org,"April 21, 2020 8:48:56 PM","WARDMEMORIAL\lrodriguez (Since: Apr 21, 2020 7:22:09 AM)","April 20, 2020 5:04:17 PM",207.140.198.130/192.168.0.194;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1803,17134.950,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0NC2VH ,OptiPlex 7060,1MTCRR2,Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz ,15.8 GB,Intel(R) UHD Graphics 630,Realtek Audio,PM981 NVMe Samsung 256GB (238GB),PLDS DVD+-RW DU-8A5LH,Intel(R) Ethernet Connection (7) I219-LM,C,54:BF:64:85:1B:21 (Primary),0,0,0,0,0,0,0,4,1,1
WICRECSHFC,WICRECSHFC,wardmemorial.org,"April 21, 2020 8:48:56 PM","WARDMEMORIAL\fcarter (Since: Apr 20, 2020 11:45:26 AM)","April 20, 2020 9:40:59 PM",207.140.198.130/192.168.1.89;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO SKYBAY ,30AT000DUS,MJ044Y4B,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz ,7.89 GB,Intel(R) HD Graphics 530,Realtek High Definition Audio,WD      WD10EZEX-08WN4A0 SCSI Disk Device (931GB),HL-DT-ST DVD-RAM GHC0N SCSI CdRom Device,Intel(R) Ethernet Connection (2) I219-LM,C,4C:CC:6A:34:23:45 (Primary),0,0,0,0,0,0,0,3,0,1
WMH121,WMH121,wardmemorial.org,"April 16, 2020 6:40:14 PM","WARDMEMORIAL\bhinojosa (Since: Mar 23, 2020 12:08:46 PM)","April 15, 2020 6:36:05 PM",207.140.198.130/192.168.0.224;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,"Microsoft Office Professional 2016, Build  16.0.4266.1001",Windows Defender,HP,HP 829A ,HP EliteDesk 800 G3 DM 35W,8CG7295JJR,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz ,7.88 GB,Intel(R) HD Graphics 630,Intel(R) Display Audio,SAMSUNG MZVLW256HEHP-000H1 (238GB),,"Intel(R) Ethernet Connection (5) I219-LM,Intel(R) Dual Band Wireless-AC 8265,Bluetooth Device (Personal Area Network)",C,00:28:F8:D0:37:93 00:28:F8:D0:37:97 18:60:24:22:DC:92 (Primary),0,0,0,0,1,0,2,3,0,2
WMHMOBILEONE,WMHMOBILEONE,wardmemorial.org,"April 21, 2020 8:48:55 PM","WARDMEMORIAL\ctrujillo (Since: Apr 12, 2020 8:25:22 PM)","April 15, 2020 10:32:45 PM",207.140.198.130/192.168.1.80;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional Edition 2003, Build  14.0.5130.5003",Symantec Endpoint Protection,ASUSTeK COMPUTER INC.,ASUSTeK COMPUTER INC. K55A ,K55A,D3N0ASIRR02E124,Intel(R) Core(TM) i5-3210M CPU @ 2.50GHz ,5.89 GB,Intel(R) HD Graphics 4000,Realtek High Definition Audio,WDC WD7500BPVT-80HXZT3 (698GB),Slimtype DVD A  DS8A8SH,"Realtek PCIe GBE Family Controller,Qualcomm Atheros AR9485 Wireless Network Adapter",C,30:85:A9:23:90:9B (Primary)74:E5:43:D1:55:4C ,0,0,0,0,1,0,0,3,0,1
WMHMIDCLAB,WMHMIDCLAB,wardmemorial.org,"April 21, 2020 8:48:53 PM","WARDMEMORIAL\labtechs (Since: Apr 11, 2020 11:32:20 AM)","April 11, 2020 2:55:58 PM",207.140.198.130/192.168.1.146;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Professional Edition 2003, Build  14.0.5130.5003",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 03NVJ6 ,OptiPlex 780,2HY7QBX,Intel(R) Core(TM)2 Duo CPU E8400 @ 3.00GHz ,7.84 GB,Intel(R) Q45/Q43 Express Chipset (Microsoft Corporation - WDDM 1.1),High Definition Audio Device,ST3750640NS ATA Device (698GB),HL-DT-ST DVD+-RW GT30N ATA Device,Intel(R) 82567LM-3 Gigabit Network Connection,C,A4:BA:DB:F3:65:85 (Primary),0,0,0,0,1,0,1,3,0,1
WMH116,WMH116,wardmemorial.org,"April 21, 2020 8:48:53 PM","WARDMEMORIAL\jvela (Since: Apr 20, 2020 9:55:09 AM),WARDMEMORIAL\dbaca (Since: Apr 20, 2020 10:02:19 AM),WARDMEMORIAL\kgarcia (Since: Apr 20, 2020 3:06:06 PM),WARDMEMORIAL\Ivelazquez (Since: Apr 21, 2020 8:19:11 AM)","April 20, 2020 2:37:29 PM",207.140.198.130/192.168.1.34;,Ward Memorial Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO Aptio CRB ,10ED0008US,MJ02WEE4,Intel(R) Celeron(R) CPU J1800 @ 2.41GHz ,1.92 GB,Realtek Wifi Display VGA Adapter,Intel(R) Display Audio,Samsung SSD 850 EVO 250GB ATA Device (232GB),,"Bluetooth Device (Personal Area Network),Realtek PCIe GBE Family Controller,Realtek RTL8723BE Wireless LAN 802.11n PCI-E NIC,Microsoft Virtual WiFi Miniport Adapter",C,D0:53:49:70:3B:20 D0:53:49:70:57:04 (Primary)D8:CB:8A:86:66:38 ,0,0,0,0,1,0,0,1,0,1
WMHWSUS,WMHWSUS,wardmemorial.org,"April 21, 2020 8:48:57 PM","WARDMEMORIAL\thomas (Since: Feb 22, 2020 11:22:44 AM)","January 15, 2020 9:18:04 AM",207.140.198.130/192.168.1.233;,Ward Memorial Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0H268G ,PowerEdge 2950,86757G1,2x Intel(R) Xeon(R) CPU X5460 @ 3.16GHz ,31.99 GB,Standard VGA Graphics Adapter,N/A,DELL PERC 6/i SCSI Disk Device (1861GB),TSSTcorp CDRWDVD TSL462D ATA Device,"Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client) #45,Broadcom BCM5708C NetXtreme II GigE (NDIS VBD Client)",C,00:1E:C9:43:AD:7E (Primary)00:1E:C9:43:AD:80 ,0,0,1,0,1,0,0,1,0,0
WMH131,WMH131,wardmemorial.org,"April 21, 2020 8:48:54 PM","WARDMEMORIAL\labtechs (Since: Apr 20, 2020 12:10:48 PM)","April 20, 2020 5:08:45 PM",207.140.198.130/192.168.0.159;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO 30C0 ,30AT000DUS,MJ044Y3V,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz ,3.89 GB,Intel(R) HD Graphics 530,Realtek High Definition Audio,WDC WD10EZEX-08WN4A0 (931GB),HL-DT-ST DVD-RAM GHC0N,Intel(R) Ethernet Connection (2) I219-LM,C,4C:CC:6A:34:22:AA (Primary),0,0,0,0,1,0,0,3,0,1
DROKIN,DROKIN,wardmemorial.org,"April 21, 2020 8:48:56 PM","WARDMEMORIAL\aokin (Since: Apr 20, 2020 1:02:14 PM)","April 20, 2020 4:33:22 PM",207.140.198.130/192.168.1.62;,Ward Memorial Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO SHARKBAY ,30AH000GUS,MJ034QSH,Intel(R) Core(TM) i3-4350 CPU @ 3.60GHz ,7.89 GB,Intel(R) HD Graphics 4600,USB Audio Device,ST500DM0 ST500DM002-1BD14 SCSI Disk Device (465GB),PLDS DVD-RW DH16AFSH SCSI CdRom Device,Intel(R) Ethernet Connection I217-LM,C,6C:0B:84:44:52:DA (Primary),0,0,0,0,1,0,0,3,0,1
